player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Tyler Armstead,191330,CB,PENN STATE,1,0,0,266,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,1,0
Tyseer Denmark,191333,WR,PENN STATE,1,0,0,266,,,,,,,60.0,60.3,,62.1,0,0,0,0,0,0,0,1,0
Aaron Enterline,191334,WR,PENN STATE,4,0,0,266,,,,,,,69.7,,,66.6,0,0,0,0,4,14,0,0,0
Dejuan Lane,191339,S,PENN STATE,13,0,0,266,60.0,,,,,,55.8,,,73.8,2,0,0,7,78,25,0,4,0
Corey Smith,191341,HB,PENN STATE,5,0,0,266,,,,60.3,,,59.7,,,63.4,0,0,0,0,0,24,0,0,0
Anthony Speca,191342,LB,PENN STATE,10,0,0,266,,,,59.9,,,64.6,,,72.9,0,0,0,0,30,9,0,5,2
Mylachi Williams,191343,ED,PENN STATE,2,0,0,266,,,,,,,64.4,,,67.1,0,0,0,0,0,0,0,10,0
Kenny Woseley Jr.,191344,CB,PENN STATE,13,0,0,266,59.8,,,,,,54.8,,,74.8,0,0,0,10,77,0,0,14,1
Charles Anderson Jr.,191346,ED,TEXAS TECH,4,0,0,315,59.9,,,,,,60.3,,,63.3,0,0,0,5,1,0,0,0,0
Malik Esquerra,191348,S,TEXAS TECH,14,0,0,315,60.0,,,,,,71.2,,,83.8,0,0,0,6,62,41,0,51,1
Ashton Hampton,191349,CB,TEXAS TECH,13,0,0,315,59.9,,,,,,53.1,60.3,,39.6,2,1,0,6,63,0,27,59,1
Adam Hill,191350,HB,TEXAS TECH,1,0,0,315,,,,,,,60.0,,,63.6,0,0,0,0,1,0,0,0,0
Oliver Miles III,191351,S,TEXAS TECH,13,2,0,315,60.1,,,,,,74.5,,,82.9,0,0,0,5,95,0,39,69,0
Peyton Morgan,191352,S,TEXAS TECH,9,0,0,315,,,,,,,61.1,,,76.3,1,0,0,0,22,0,28,5,0
Eddy Smith,191356,ED,TEXAS TECH,4,0,0,315,60.0,,60.0,,,,61.2,,,62.2,0,0,4,1,1,0,0,0,0
D'Anthis Upshaw Jr.,191358,T,TEXAS TECH,2,0,0,315,,,60.0,,,,60.0,,,64.0,0,0,2,0,0,0,0,0,0
J'Koby Williams,191359,HB,TEXAS TECH,8,0,0,315,,,,79.1,,,60.2,65.5,,64.8,0,0,0,0,0,20,0,13,0
Keyshawn Williams,191360,DI,TEXAS TECH,3,0,0,315,59.4,,,,,,59.5,,,63.6,0,0,0,5,0,0,0,0,0
Grayson Brousseau,191362,TE,OKLA STATE,11,0,0,262,,,69.3,,,,59.1,,,67.3,0,0,27,0,0,36,0,0,0
Derrick Jameson,191363,HB,UTAH ST,6,0,0,329,,,,,,,70.0,,,73.4,0,0,0,0,1,21,0,16,0
Camden Jury,191364,T,UTAH ST,6,0,0,329,,,71.4,,,,64.5,,,73.6,0,0,32,0,0,0,0,0,0
Gio Kafentzis,191365,S,UTAH ST,12,1,0,329,60.0,,,,,,66.2,,,29.7,1,1,0,4,21,12,14,3,0
Tre Kofe,191367,HB,UTAH ST,1,0,0,329,,,,,,,60.0,,,65.1,0,0,0,0,1,0,0,0,0
Herschel Turner,191372,HB,NEVADA,1,0,0,239,,,,,,,60.0,,,62.3,0,0,0,0,1,0,0,0,0
Tanner Williams,191375,LB,S DIEGO ST,2,0,0,284,60.0,,,,,,59.9,,,64.8,0,0,0,3,0,0,2,0,0
Gavyn Helm,191378,P,WYOMING,11,0,0,351,,,65.1,,,,61.8,,,61.0,0,0,36,0,0,0,0,0,0
Cayden Woolwine,191507,LB,S JOSE ST,11,0,0,285,,,,,,,66.0,,,79.8,0,0,0,0,48,66,6,7,1
Favor Bate,191613,ED,BOSTON COL,11,0,0,121,59.6,,,,,,53.7,,,68.9,0,1,0,26,0,12,0,7,0
Elisha West,191643,S,MICH STATE,2,0,0,223,,,,,,,81.3,,,67.5,0,0,0,0,7,4,0,3,0
Willy Love,191668,S,TEMPLE,5,0,0,306,,,,,,,61.4,,,69.3,0,0,0,0,0,14,0,3,0
Hieko Malone,191782,LB,MO STATE,1,0,0,230,59.9,,,,,,60.0,,,63.4,0,0,0,1,0,1,0,0,0
Brendon McQueen,191783,WR,MO STATE,4,0,0,230,,,,,,,62.2,,,71.0,0,0,0,0,1,16,1,5,0
Beau Baker,192023,TE,WASH STATE,13,0,0,341,,,74.8,,,,62.6,,,71.2,0,0,54,0,0,3,0,0,0
Nick Bakken,192024,G,WASH STATE,1,0,0,341,,,60.0,,,,60.0,,,60.9,0,0,2,0,0,0,0,0,0
Fernando Lecuona,192031,ED,WASH STATE,1,0,0,341,59.8,,,,,,60.0,,,62.7,0,0,0,1,0,0,0,0,0
Anthony Palano,192037,LB,WASH STATE,10,0,0,341,60.2,,,,,,60.9,,,72.1,0,0,0,23,14,0,0,14,1
Carsten Reynolds,192040,LB,WASH STATE,13,3,0,341,,,,,,,70.7,,,84.2,3,0,0,0,63,55,54,47,1
Jack Stevens,192045,K,WASH STATE,13,0,0,341,,77.9,,,,,61.3,,,67.0,0,0,54,0,0,0,0,0,0
Maxwell Woods,192051,HB,WASH STATE,6,0,0,341,,,,58.2,,,63.5,,,67.7,0,0,0,0,0,8,0,10,0
Leroy Harris III,192102,ED,KANSAS,12,0,0,198,74.1,,,,,,83.0,,,70.3,0,0,0,45,39,1,0,8,2
Beni Mwamba,192110,CB,MEMPHIS,12,0,0,218,,,,,,,64.9,,,71.1,0,0,0,0,58,2,0,11,2
Baylor Hayes,192135,QB,TULSA,2,0,0,320,,,,,,,60.0,,60.0,64.5,0,1,0,0,0,0,1,0,0
Chase Leon,192324,P,USF,13,0,1,327,,,68.5,,72.9,,58.2,,69.3,29.7,0,1,87,0,11,0,38,0,1
Oscar Doyle,192649,P,BOISE ST,14,0,0,120,,,67.5,,,,63.5,,75.8,72.3,0,0,68,0,0,0,57,0,0
Frankie Edwards III,192650,CB,NEW MEXICO,12,0,0,241,59.8,,,,,,79.6,,,80.4,0,0,0,27,27,11,28,38,5
Cole Nilles,192761,LB,TEXAS ST,13,0,0,314,60.2,,,,,,70.5,,,81.4,0,0,0,6,84,65,0,27,1
Tristan Smith,192874,WR,CLEMSON,13,0,0,140,,,,59.9,,,73.5,,,74.7,0,0,0,0,0,52,0,31,0
Eli Aragon,192915,WR,COAST CAR,10,0,0,141,,,,,,,54.4,,,29.6,0,1,0,0,1,60,0,12,0
Matthew Henry,192936,WR,W KENTUCKY,4,0,0,346,,,,63.5,,,60.9,,,64.6,0,0,0,0,1,3,0,1,0
Darrell Gipson Jr.,192976,LB,CINCINNATI,2,0,0,138,60.0,,,,,,60.8,,,66.3,0,0,0,1,3,0,0,0,0
Turner McLaughlin,193044,LS,USF,2,0,0,327,,,60.0,,,15.3,51.5,,,62.6,0,0,3,0,0,0,2,0,0
Andrew Baker,193089,LB,W MICHIGAN,14,0,0,347,,,,61.8,,,82.2,,,85.7,0,0,0,0,49,45,42,53,3
Gavin Dabo,193092,G,W MICHIGAN,13,0,0,347,,,77.6,,,,65.5,,,64.2,0,0,53,0,0,0,0,0,0
Rondo Porter,193093,DI,APP STATE,13,0,0,108,56.5,,,,,,55.7,,,71.6,0,0,0,66,0,2,0,8,0
Ahmaan Thomas,193094,G,BUFFALO,2,0,0,126,,,60.0,,,,61.0,,,61.8,0,0,3,0,0,0,0,0,0
Jaxon Dunn,193098,G,KENT STATE,11,0,0,201,,,72.1,,,,62.8,,,65.9,0,0,43,0,0,0,2,0,0
Alex Cloward,193103,ED,UTAH,1,0,0,328,,,60.8,,,,61.6,,,62.1,0,0,5,0,0,0,0,0,0
Kamilo Raass,193108,T,UTAH,1,0,0,328,,,60.0,,,,61.9,,,68.5,0,0,7,0,0,0,0,0,0
Mike Tauteoli,193111,DI,UTAH,3,0,0,328,,,70.3,,,,64.0,,,70.7,0,0,22,0,0,0,0,0,0
Evan Scruggs,193116,K,GA SOUTHRN,12,0,0,174,,,,,70.5,,63.5,,,77.6,1,0,0,0,63,0,0,0,3
Alex Szczesniak,193117,TE,UTEP,12,1,0,330,,,60.0,,,,58.1,,,77.0,5,0,6,0,53,41,41,38,5
Zach Billings,193121,LS,TULANE,1,0,0,319,,,,,,,60.2,,,65.4,0,0,0,0,2,0,0,0,0
Kendal Brown,193122,ED,CHARLOTTE,2,0,0,136,59.6,,,,,,60.2,,,63.6,0,0,0,1,0,0,0,1,0
Jake Davids,193126,HB,CHARLOTTE,6,0,0,136,,,,,,,59.1,,,28.7,0,1,0,0,0,41,0,6,0
Kainoa Davis,193127,DI,S DIEGO ST,1,0,0,284,59.8,,,,,,60.0,,,62.7,0,0,0,1,0,0,0,0,0
Derrick Eley,193128,WR,CHARLOTTE,11,0,0,136,,,,73.7,,,67.7,64.9,,65.4,0,0,0,0,0,66,0,10,0
Duke Guenther,193132,HB,CHARLOTTE,2,0,0,136,,,,,,,60.5,,,65.5,0,0,0,0,0,0,0,3,0
JJ Okate,193137,LB,CHARLOTTE,12,0,0,136,,,,,,,60.4,,,77.9,2,0,0,0,18,79,31,21,1
Brady Rhoads,193139,TE,CHARLOTTE,6,0,0,136,,,,,,,46.9,,,28.1,0,1,0,0,0,44,0,0,0
Caleb Freeman,193145,QB,HAWAII,13,0,0,180,,,67.6,,,,62.3,,,61.2,0,0,69,0,0,0,0,0,0
Michael Parrish,193147,WR,MIAMI OH,1,0,0,221,,,,,,,60.0,,,63.0,0,0,0,0,0,1,0,0,0
Eli Shereshovech IV,193148,DI,MIAMI OH,1,0,0,221,59.4,,,,,,59.7,,,63.1,0,0,0,1,0,0,0,0,0
Andrew Vera,193150,S,OHIO,2,0,0,259,,,,,,,91.9,,,68.5,0,0,0,0,10,3,0,3,1
Adedamola Ajani,193152,G,INDIANA,7,0,0,190,,,71.4,,,,63.9,,,65.3,0,0,40,0,0,0,0,0,0
Andrew Johnson,193153,LS,KANSAS ST,12,0,0,199,,,56.7,,,21.8,52.7,,,63.5,0,0,57,0,0,0,0,0,0
Chalil Cummings,193161,CB,PURDUE,9,0,0,273,59.8,,,,,,53.4,,,72.9,0,1,0,5,19,0,0,14,0
Kamore Harris,193164,DI,MEMPHIS,1,0,0,218,,,,,,,60.0,,,64.1,0,0,0,0,0,0,0,1,0
Keonde Henry,193165,WR,MEMPHIS,8,0,0,218,,,,,,,72.3,,,72.1,0,0,0,0,0,4,0,36,0
Jacory Johnson,193167,S,MEMPHIS,1,0,0,218,,,,,,,61.1,,,64.2,0,0,0,0,3,0,0,0,0
Spencer Sullins,193172,P,UCONN,1,0,0,146,,,,,60.0,,60.0,,,64.2,0,0,0,0,1,0,0,0,1
Kobe Williams,193175,G,ARK STATE,8,0,0,113,,,75.0,,,,64.8,,,64.7,0,0,38,0,0,0,0,0,0
Jonathan Zarut,193176,LS,MEMPHIS,13,0,0,218,,,17.8,,,30.3,29.7,,,66.6,1,0,69,0,0,0,46,0,0
Glorien Gough,193179,S,OHIO STATE,1,0,0,260,,,,,,,60.0,,,62.4,0,0,0,0,1,0,0,0,0
Zach Hayes,193182,LB,OHIO STATE,1,0,0,260,,,,,,,60.0,,,62.3,0,0,0,0,1,0,0,0,0
Nick McLarty,193186,P,OHIO STATE,1,0,0,260,,,,,,,60.0,,60.0,64.0,0,0,0,0,0,0,1,0,0
Bukari Miles Jr.,193187,CB,OHIO STATE,1,0,0,260,,,,,,,60.0,,,63.4,0,0,0,0,1,0,0,0,0
Nate Riegle,193188,ED,OHIO,10,1,0,259,59.9,,,,,,67.0,,,74.2,0,0,0,3,28,0,0,34,1
Eli Riggs,193189,LB,OHIO STATE,1,0,0,260,,,,,,,60.0,,,62.8,0,0,0,0,1,0,0,0,0
Leroy Roker III,193190,S,OHIO STATE,14,2,0,260,60.0,,,,,,73.0,,,80.6,3,0,0,2,84,38,13,36,1
Gabe VanSickle,193193,G,OHIO STATE,14,0,0,260,,,80.0,,,,66.5,,,67.2,0,0,80,0,0,0,0,0,0
Dorian Williams,193194,WR,OHIO STATE,1,0,0,260,,,,,,,60.0,,,64.6,0,0,0,0,1,0,0,0,0
David Kabongo,193199,S,OKLA STATE,4,0,0,262,60.0,,,,,,63.0,,,65.9,0,0,0,9,8,0,5,0,0
Titus Bautista,193209,HB,COLORADO,1,0,0,143,,,,,,,60.0,,,62.3,0,0,0,0,1,0,0,0,0
MaLik Caswell,193212,CB,SO MISS,13,0,0,296,60.0,,,,,,59.7,,,58.7,2,1,0,1,55,0,38,36,1
Cam Chmura,193213,DI,MARSHALL,12,0,0,214,58.8,,,,,,54.8,,,66.7,0,0,0,6,0,0,55,1,0
Corey Myrick,193227,S,SO MISS,13,0,0,296,59.7,,,,,,58.1,,,71.6,0,0,0,40,22,10,21,5,0
Cace Reed,193228,WR,SO MISS,1,0,0,296,,,,,,,60.0,,,64.5,0,0,0,0,0,0,1,0,0
Guylijah Theodule,193231,CB,SO MISS,12,1,0,296,60.0,,,,,,66.7,,,77.2,0,1,0,2,9,0,9,35,1
T.J. Banks,193233,S,OLE MISS,13,0,0,226,60.1,,,,,,64.6,,,72.6,0,0,0,12,8,13,1,24,0
Benji Blackburn,193238,TE,STANFORD,2,0,0,300,,,,,,,60.2,,,64.7,0,0,0,0,1,0,1,0,0
Braylon Harmon,193240,WR,TENNESSEE,3,0,0,307,,,,60.0,,,60.0,61.9,,63.6,0,0,0,0,0,2,0,2,0
Charlie O'Connor,193250,WR,VA TECH,1,0,0,337,,,60.0,,,,60.0,,,60.2,0,0,1,0,0,0,0,0,0
Tomas O'Halloran,193251,P,E CAROLINA,7,0,0,156,,,,,,,61.7,,48.8,70.9,1,0,0,0,0,0,21,0,0
Dasean Dixon,193260,DI,N ILLINOIS,11,0,0,254,58.1,,,,,,57.8,,,67.0,0,0,0,39,0,0,0,0,0
Jason Gwan,193301,DI,NEW MEX ST,1,0,0,242,59.3,,,,,,59.6,,,61.6,0,0,0,1,0,0,0,0,0
Jaden Kelly,193307,LB,KENNESAW,7,0,0,200,59.8,,,,,,56.6,,,71.7,0,0,0,9,13,0,27,5,0
Emanuel Ross,193426,WR,SYRACUSE,4,0,0,304,,,,,,,59.4,,,67.6,0,0,0,0,2,20,0,0,0
Marcellus Barnes Jr.,193427,CB,SMU,7,0,0,287,60.3,,,,,,61.7,,,68.6,0,0,0,20,0,0,0,0,0
Ahmad Poole,193784,DI,MO STATE,12,0,0,230,75.4,,,,,,83.4,,,70.4,0,0,0,38,0,0,0,15,0
Keaton Emmett,193901,K,NEVADA,12,0,0,239,,,,,83.1,,63.0,,,76.3,0,0,0,0,49,0,0,0,1
Ben Kamara,194438,CB,AKRON,9,0,0,102,59.5,,,,,,61.6,,,71.5,0,0,0,18,0,0,0,12,0
Mike Jones,194598,DI,KENNESAW,1,0,0,200,,,,,,,61.9,,,64.5,0,0,0,0,6,0,0,0,0
Keshawn Lyons,194993,CB,N ILLINOIS,7,0,0,254,59.9,,,,,,55.1,,,73.5,0,0,0,1,14,0,0,23,0
Caden High,196883,WR,STANFORD,10,0,0,300,,,,54.0,,,62.8,63.1,,67.0,0,0,0,0,0,47,0,13,0
Malachi James,196997,HB,SYRACUSE,2,0,0,304,,,,56.0,,,61.5,,,63.9,0,0,0,0,5,13,0,0,0
Korey Johnson,197021,CB,AIR FORCE,12,1,0,101,59.8,,,,,,64.8,,,78.1,0,0,0,41,0,1,23,16,0
Brody Whitson,197022,DI,AIR FORCE,1,0,0,101,59.7,,,,,,60.0,,,61.8,0,0,0,1,0,0,0,0,0
Nick Beckwith,197023,S,AIR FORCE,12,0,0,101,60.0,,,59.9,,,64.9,,,73.4,0,0,0,32,2,2,0,20,0
Noah Nelson,197032,DI,GA STATE,4,0,0,175,59.4,,,,,,60.0,,,64.3,0,0,0,4,0,0,0,1,0
Paddy McAteer,197033,K,TROY,14,0,0,318,,60.0,,,73.4,,63.6,,,77.6,1,0,2,0,65,0,0,0,2
Landon Strother,197048,WR,LA LAFAYET,9,0,0,207,,,,,,,48.4,62.4,,69.8,2,0,0,0,30,1,6,4,0
Jamie Tremble,197056,ED,SYRACUSE,11,1,0,304,,,,,,,71.8,,,73.6,0,0,0,0,2,49,55,1,2
Ibn McDaniels,197075,CB,SYRACUSE,7,0,0,304,60.0,,,,,,61.9,,,66.5,0,0,0,11,0,2,0,6,0
Fatim Diggs,197576,LB,SYRACUSE,5,0,0,304,59.9,,,,,,52.1,,,28.3,1,1,0,1,24,14,0,7,1
Azariah Levells,197599,CB,NEW MEXICO,13,0,0,241,60.0,,,,,,43.3,,,29.3,0,1,0,1,42,8,6,33,0
Davien Kerr,197628,CB,SYRACUSE,12,0,0,304,59.8,,,,,,61.6,57.2,,68.9,0,0,0,35,1,0,0,36,0
Elijah Washington-Baker,197629,TE,SYRACUSE,12,0,0,304,,,60.0,,,,70.4,,,76.4,0,0,6,0,50,82,0,1,1
Nate Prater,197637,CB,SYRACUSE,1,0,0,304,,,,,,,60.0,,,64.7,0,0,0,0,0,0,0,1,0
Travis Brown-Miller,197639,G,SYRACUSE,1,0,0,304,,,60.0,,,,60.7,,,66.2,0,0,2,0,0,0,0,0,0
Vito Shevchenko,197640,T,SYRACUSE,2,0,0,304,,,60.0,,,,61.4,,,63.3,0,0,7,0,0,0,0,0,0
Willie Goodacre,197641,G,N TEXAS,1,0,0,251,,,60.0,,,,61.1,,,63.2,0,0,5,0,0,0,0,0,0
Xavier Miles,197642,DI,CHARLOTTE,9,0,0,136,58.8,,,,,,59.6,,,67.3,0,0,0,24,0,0,0,3,0
Jaylan Hornsby,197643,WR,SYRACUSE,8,0,0,304,,,,,,,55.0,,,71.1,0,0,0,0,5,40,1,3,0
Shawn Sehra,197652,CB,USC,1,0,0,326,,,,,,,60.0,,,66.0,0,0,0,0,0,0,0,1,0
Kash Amos,197653,DI,USC,1,0,0,326,,,,,,,60.0,,,64.1,0,0,0,0,0,0,0,1,0
King Miller,197654,HB,USC,1,0,0,326,,,,59.6,,,60.0,,,61.6,0,0,0,0,0,2,0,0,0
Erwin Taomi,197655,T,USC,1,0,0,326,,,60.0,,,,60.0,,,60.9,0,0,1,0,0,0,0,0,0
Hutch Swilley,197716,HB,LA LAFAYET,4,0,0,207,,,,,,,68.9,,,69.2,0,0,0,0,0,12,1,6,0
D'Angelo Mayes,197743,CB,UTAH ST,13,0,0,329,60.2,,,,,,70.9,,,84.9,0,0,0,21,75,8,64,26,8
Ethan Veal,197749,LB,LA LAFAYET,10,0,0,207,,,,,,,52.9,,,72.0,1,0,0,0,37,11,0,11,1
Jonah Bowman,197775,LB,AIR FORCE,1,0,0,101,,,,,,,62.4,,,68.1,0,0,0,0,6,3,1,2,0
Conor McPherson,197816,LB,LA LAFAYET,9,2,0,207,,,,,,,82.2,,,75.0,1,0,0,0,34,13,28,0,5
AJ Ashworth,197828,LB,DOMINION,13,3,0,263,60.0,,,59.9,,,64.2,,,41.0,1,1,0,1,57,49,0,60,2
Etu Finau,197860,ED,S JOSE ST,7,0,0,285,58.7,,,,,,59.9,,,66.9,0,0,0,14,0,0,0,5,0
Avery Demery,197862,CB,LA LAFAYET,12,0,0,207,60.0,,,,,,61.6,,,76.8,1,0,0,9,55,22,0,14,2
Priest Ashe,197864,ED,LA LAFAYET,6,0,0,207,59.3,,,,,,71.7,,,67.4,0,0,0,4,9,0,0,2,2
Ashton Wright,197865,DI,LA LAFAYET,3,0,0,207,59.0,,,,,,59.1,,,63.7,0,0,0,4,0,0,0,0,0
Jaylin Reese,197882,ED,AIR FORCE,7,0,0,101,59.9,,,,,,61.6,,,65.0,0,0,0,7,0,0,0,4,0
Robert Czeremcha,197894,K,FIU,3,0,0,166,,68.5,,,,,60.5,,,65.1,0,0,15,0,0,0,0,0,0
Jace Gilbert,197912,ED,IOWA STATE,12,0,0,193,58.6,,,,,,58.5,,,65.9,0,0,0,46,0,0,0,0,0
Steven Blanco,197913,HB,LA LAFAYET,9,0,0,207,,,,59.6,,,69.7,,,70.3,0,0,0,0,1,41,0,0,0
Jake Helms,198038,LS,AIR FORCE,1,0,0,101,,,60.0,,,0.0,52.6,,,60.8,0,0,1,0,0,0,0,0,0
Matt Long,198041,WR,AIR FORCE,12,0,0,101,,,,59.9,,,59.5,,,76.9,0,0,0,0,0,74,5,0,0
Chaz Barnett,198042,DI,AIR FORCE,1,0,0,101,59.8,,,,,,60.0,,,62.7,0,0,0,1,0,0,0,0,0
Keegan Bass,198043,WR,AIR FORCE,1,0,0,101,,,,,,,60.2,,,64.2,0,0,0,0,1,1,0,0,0
Jacob Medina,198046,K,AIR FORCE,6,0,0,101,,63.0,,,,,60.9,,,66.0,0,0,32,0,0,0,0,0,0
JT Tomescko,198047,S,AIR FORCE,1,0,0,101,60.0,,,,,,60.0,,,71.8,0,0,0,1,0,0,0,0,0
Omari Elias,198048,FB,AIR FORCE,1,0,0,101,,,,,,,60.0,,,62.8,0,0,0,0,1,0,0,0,0
TJ Barker,198051,S,AIR FORCE,4,0,0,101,60.0,,,,,,56.9,,,71.8,0,0,0,1,26,0,0,0,0
Gage LaDue,198052,FB,AIR FORCE,12,0,0,101,,,,,,,62.2,,,72.2,0,0,0,0,60,4,7,4,0
Kade Steadman,198054,DI,AIR FORCE,1,0,0,101,59.9,,,,,,60.0,,,61.1,0,0,0,1,0,0,0,0,0
Jake Kepler,198058,LB,AIR FORCE,1,0,0,101,60.0,,,,,,60.0,,,62.9,0,0,0,1,0,0,0,0,0
Vinnie Canosa,198060,LB,AIR FORCE,11,0,0,101,59.9,,,,,,67.3,,,76.6,0,0,0,1,48,57,0,1,0
Mikhail Seiken,198062,CB,AIR FORCE,11,0,1,101,60.0,,,,,,55.7,,,49.5,1,1,0,41,37,0,6,23,0
Grady Forsythe,198067,ED,AIR FORCE,1,0,0,101,60.0,,,,,,60.0,,,61.7,0,0,0,1,0,0,0,0,0
Brodie Mitchell,198068,LB,AIR FORCE,11,0,0,101,,,,,,,65.2,,,68.3,0,0,0,0,50,0,0,0,2
Roger Jones Jr.,198069,S,AIR FORCE,12,0,0,101,59.8,,,,,,54.9,,,28.9,0,1,0,61,3,2,0,28,0
Mason Hayes,198071,WR,AIR FORCE,12,0,0,101,,,,,,,63.1,,,75.4,1,0,0,0,62,55,18,8,3
Blake Doud,198072,P,ALABAMA,15,0,0,103,,,68.2,,,66.0,63.6,,64.3,71.9,0,0,72,0,0,0,53,0,0
Jessie Washington III,198073,HB,ALABAMA,2,0,0,103,,,,,,,63.3,,,68.9,0,0,0,0,8,0,0,3,0
Grant Johnson,198076,LB,ALABAMA,1,0,0,103,,,,,,,50.3,,,64.6,0,0,0,0,2,0,0,0,0
Derek Meadows,198079,WR,ALABAMA,7,0,0,103,,,,,,,67.6,,,72.5,0,0,0,0,7,27,3,7,0
Justin Hill,198081,ED,ALABAMA,13,1,0,103,59.6,,,,,,76.4,,,72.9,0,0,0,5,35,5,0,21,0
Marshall Pritchett,198085,TE,ALABAMA,15,0,0,103,,,77.2,,,,68.3,,,70.4,0,0,78,0,0,44,25,0,1
Abduall Sanders Jr.,198086,LB,ALABAMA,7,0,0,103,,,,,,,77.5,,,72.7,0,0,0,0,36,20,0,2,2
Dijon Lee Jr.,198087,CB,ALABAMA,15,0,0,103,60.0,,,,,,70.2,71.8,,79.6,1,0,0,37,35,0,0,49,3
Ivan Taylor,198088,S,ALABAMA,15,1,0,103,,,,,,,62.6,,,44.7,1,2,0,0,29,56,15,61,1
Luke Metz,198089,LB,ALABAMA,15,2,0,103,,,,,,,62.8,,,63.2,0,1,0,0,72,63,3,60,1
Lotzeir Brooks,198090,WR,ALABAMA,14,0,0,103,,,,55.3,,,55.7,,,47.1,3,1,0,0,56,51,41,0,3
Duke Johnson II,198091,LB,ALABAMA,9,0,0,103,,,,,,,83.2,,,77.4,0,0,0,0,43,32,0,25,1
Jackson Lloyd,198092,T,ALABAMA,1,0,0,103,,,60.0,,,,60.4,,,62.5,0,0,3,0,0,0,0,0,0
AK Dear,198093,HB,ALABAMA,2,0,0,103,,,,,,,65.0,,,67.8,0,0,0,0,4,0,0,9,0
Michael Carroll,198094,T,ALABAMA,13,0,0,103,,,75.2,,,,64.8,,,65.9,0,0,63,0,0,0,0,0,0
Mal Waldrep Jr.,198095,C,ALABAMA,2,0,0,103,,,60.0,,,,61.3,,,64.4,0,0,4,0,0,0,0,0,0
Max Guest,198097,HB,APP STATE,1,0,0,108,,,,62.1,,,60.0,,,62.2,0,0,0,0,0,5,0,0,0
Alex Sanchez,198098,WR,APP STATE,1,0,0,108,,,,,,,60.2,,,64.6,0,0,0,0,0,5,0,0,0
Juan Berchal,198099,CB,APP STATE,10,1,0,108,60.0,,,,,,70.0,69.7,,75.5,0,0,0,1,16,4,20,34,0
Ja'Torian Mack,198102,S,APP STATE,4,0,0,108,,,,,,,60.9,,,71.4,0,1,0,0,15,27,0,10,0
Dillon Galloway,198103,TE,APP STATE,5,0,0,108,,,67.5,,,,63.9,,,71.1,0,0,22,0,1,33,0,0,0
Leroy Palu,198104,DI,ARIZONA,13,0,0,109,58.4,,,,,,59.0,,,68.4,0,0,0,32,0,0,0,5,0
Dajon Hinton,198108,S,ARIZONA,5,1,0,109,59.9,,,,,,58.1,,,73.2,1,0,0,1,26,1,0,0,0
Giovanni Richardson,198110,WR,ARIZONA,9,0,0,109,,,,,,,60.2,,,70.1,0,0,0,0,39,0,3,0,0
Harry Hassmann,198114,WR,ARIZONA ST,2,0,0,110,,,,,,,59.8,,,66.3,0,0,0,0,0,10,0,0,0
Joseph Smith,198115,CB,ARIZONA ST,7,0,0,110,60.0,,,,,,60.8,,,77.7,1,0,0,3,23,0,1,9,0
Maki Stewart,198119,G,ARIZONA ST,1,0,0,110,,,60.8,,,,61.6,,,62.1,0,0,5,0,0,0,0,0,0
Demarius Robinson,198120,HB,ARIZONA ST,4,0,0,110,,,,,,,70.9,,,67.0,0,0,0,0,9,7,0,0,0
Ben Alefaio-Lilii,198121,S,ARIZONA ST,6,0,0,110,60.0,,,,,,61.9,,,67.3,1,0,0,3,30,0,0,0,1
Tristan Bacon,198123,LB,ARIZONA ST,2,0,0,110,,,,,,,61.9,,,68.1,0,0,0,0,8,1,0,0,0
Cory Butler Jr.,198124,WR,ARIZONA ST,1,0,0,110,,,,,,,60.5,63.8,,66.0,0,0,0,0,3,0,2,5,0
Uriah Neloms,198125,WR,ARIZONA ST,1,0,0,110,,,,,,,60.0,,,63.4,0,0,0,0,0,0,1,0,0
AJ Ia,198128,TE,ARIZONA ST,6,0,0,110,,,,,,,57.4,,,67.6,0,0,0,0,0,29,0,0,0
Isaiah Iosefa,198129,LB,ARIZONA ST,5,0,0,110,,,,,,,55.6,,,69.1,0,0,0,0,14,23,0,0,0
Xavier Skowron,198130,S,ARIZONA ST,1,0,0,110,,,,,,,60.3,,,67.0,0,0,0,0,0,7,0,2,0
Courtney Patterson,198136,CB,ARK STATE,2,0,0,113,,,,,,,61.2,,,64.5,0,0,0,0,4,2,0,0,0
Nigel Nelson,198137,LB,ARK STATE,13,0,0,113,59.8,,,,,,62.5,,,70.2,0,0,0,24,6,3,0,16,0
Mike Peterson Jr.,198140,WR,ARK STATE,1,0,0,113,,,60.0,,,,60.8,,,60.7,0,0,4,0,0,0,0,0,0
Cade Channell,198142,G,ARK STATE,4,0,0,113,,,66.3,,,,62.9,,,64.3,0,0,21,0,0,0,0,0,0
Jared Smith,198144,ED,AUBURN,9,0,0,115,59.7,,,,,,67.7,,,70.7,0,0,0,4,0,0,0,27,0
