player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Bryce Echols,171847,DI,NEVADA,6,1,0,,0,0,239,0,0,,52.6,75.9,55.8,52.6,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,46,46,1,27,0,18,0,0,21,25,0,0,1,0,0,0,0,0,0,
Dominic Hanger,171850,LB,ARIZONA,4,3,0,50.0,0,0,109,0,0,55.1,58.2,74.2,62.2,61.0,43.8,0,0,0,0,1,22.2,2,0,0,56.3,1,0,0,17,0,12,31,5,0,0,5,0,0,26,5,14,9,2,4,0,2,0,0,1,3,1.0
Gavin Hunter,171852,CB,ARIZONA,5,7,0,76.9,0,0,109,0,0,61.1,65.0,83.7,,75.0,69.5,0,0,0,1,80,11.5,3,2,2,92.1,20,0,0,57,5,144,239,3,0,0,3,0,25,236,0,95,149,10,16,3,26,0,0,262,142,13.1
Kamuela Ka'aihue,171855,LB,UNLV,14,5,1,75.0,0,0,325,0,0,66.9,64.9,79.5,81.0,54.5,40.8,0,2,0,0,21,21.7,5,0,0,127.1,3,1,0,177,0,93,184,1,0,0,1,0,0,183,9,82,6,10,13,2,4,3,1,22,16,7.3
Emmanuel Karnley,171856,CB,VIRGINIA,14,3,0,50.0,0,0,335,0,0,71.5,71.6,85.7,59.1,66.2,47.6,0,0,0,1,33,22.9,8,4,0,74.7,26,0,0,23,623,367,657,1,0,0,1,0,3,656,1,289,7,7,24,2,52,0,2,326,100,12.5
Ammon Kaufusi,171857,ED,ARIZONA,2,1,0,,0,0,109,0,0,60.0,66.3,73.0,56.7,68.6,73.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,11,10,0,0,8,2,0,1,6,4,0,1,1,0,0,1,0,0,0,
Dominic Lolesio,171858,ED,ARIZONA,13,4,0,,0,0,109,0,0,63.6,59.8,29.2,58.2,63.0,76.7,2,7,0,0,,5.9,1,0,2,0.0,0,0,0,9,0,6,284,275,0,4,249,22,0,9,138,140,0,8,12,1,0,9,0,0,0,
Keanu Mailoto,171860,DI,BOISE ST,13,3,1,,0,0,120,0,0,60.9,60.5,79.3,58.3,59.4,49.8,0,3,0,0,,33.3,2,0,0,0.0,0,0,0,0,0,0,124,124,3,104,0,17,0,0,73,51,0,1,1,0,0,3,0,0,0,
Julian Savaiinaea,171867,DI,ARIZONA,13,2,0,100.0,0,0,109,1,0,55.4,61.9,82.3,64.4,65.6,80.7,1,4,0,0,33,0.0,0,0,0,118.8,1,1,0,3,0,14,208,205,34,111,29,31,0,3,90,104,0,10,12,1,1,6,0,33,34,33.0
Genesis Smith,171868,S,ARIZONA,12,15,1,69.6,0,3,109,2,0,87.9,80.0,88.1,59.0,63.0,56.3,0,6,0,1,75,19.8,18,6,0,91.4,16,0,0,220,0,382,771,7,0,0,7,0,451,764,16,373,92,25,58,2,23,6,1,193,133,12.1
Leviticus Su'a,171869,LB,ARIZONA,3,0,0,,0,0,109,0,0,55.0,56.6,72.7,55.3,63.4,26.3,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,11,0,6,19,8,0,0,8,0,0,11,5,8,0,0,0,0,0,0,0,0,0,
Keith Abney II,171875,CB,ARIZONA ST,12,6,0,44.4,0,2,110,1,0,85.3,86.3,86.3,77.6,77.9,87.6,0,1,0,2,42,4.3,2,9,6,46.1,32,1,0,41,725,458,785,6,0,0,6,0,0,779,6,321,13,11,39,0,72,2,0,321,79,10.0
Keontez Bradley,171877,CB,BUFFALO,12,5,0,38.7,1,0,126,1,0,57.7,60.4,85.7,70.3,65.4,77.1,0,1,0,0,32,6.5,2,1,4,79.2,12,0,0,29,423,227,480,28,0,0,28,0,0,452,2,251,0,7,24,0,31,1,2,174,36,14.5
Josiah Cox,171878,CB,S DIEGO ST,11,5,0,68.8,0,0,284,0,0,52.1,59.8,6.5,60.9,79.9,71.1,1,0,0,0,17,10.7,3,0,1,79.7,11,0,0,53,1,109,222,5,0,0,5,0,2,217,8,105,160,11,20,3,16,1,0,78,45,7.1
C.J. Fite,171879,DI,ARIZONA ST,13,8,1,,0,0,110,1,0,68.1,68.5,69.1,54.6,72.6,57.2,1,9,0,0,,12.1,4,1,1,0.0,0,2,0,1,0,0,587,586,55,489,10,32,0,1,316,271,0,16,21,5,0,12,0,0,0,
Elijah O'Neal,171885,ED,ARIZONA ST,13,10,0,,0,0,110,0,0,69.1,64.6,70.5,54.5,71.0,80.7,5,12,0,0,,2.8,1,0,1,0.0,0,4,0,0,0,6,519,519,0,10,490,19,0,0,282,231,0,22,25,6,0,21,0,0,0,
Landen Thomas,171889,ED,UNLV,11,0,1,,0,0,325,0,0,65.5,64.0,47.6,59.5,66.0,70.7,1,4,0,0,,7.7,1,0,1,0.0,0,1,0,1,0,1,212,211,2,73,113,23,0,1,135,76,0,7,12,2,0,6,0,0,0,
K'vion Thunderbird,171890,LB,FRESNO ST,7,11,2,64.3,0,1,169,0,0,68.7,67.1,15.2,63.8,65.9,62.2,4,0,1,2,21,13.6,6,2,1,71.4,9,1,0,261,2,158,302,5,0,0,5,0,0,297,20,124,34,20,27,1,14,5,1,106,29,11.8
Montana Warren,171891,CB,ARIZONA ST,11,5,0,76.5,1,0,110,0,0,57.7,58.7,84.6,68.6,57.3,42.4,1,1,0,0,32,25.0,13,5,1,110.2,26,0,0,117,3,194,377,12,0,0,12,0,25,365,10,173,220,12,34,2,34,2,1,282,137,10.8
Ashley Williams,171892,ED,LA LAFAYET,13,5,0,50.0,0,0,207,2,0,48.1,53.1,84.6,50.6,57.7,65.0,2,5,0,0,23,10.0,2,0,0,91.7,1,0,0,0,0,11,233,230,0,3,195,32,0,3,96,126,3,9,13,2,2,7,0,23,7,23.0
Isaiah Hardge,171894,WR,COLORADO,3,0,0,70.0,0,0,143,1,0,34.7,33.3,79.8,,36.5,23.4,0,0,0,0,68,36.4,4,0,1,145.8,7,0,0,23,0,35,97,7,0,0,7,0,0,90,0,62,66,2,7,1,10,0,1,128,74,18.3
Kaleb Mathis,171898,WR,COLORADO,1,0,0,,0,0,143,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Cormani McClain,171899,CB,FLORIDA,10,3,0,57.1,1,0,163,0,0,67.3,68.5,31.9,,74.3,79.4,0,0,0,1,38,5.0,1,0,1,108.5,12,0,0,30,424,233,460,0,0,0,0,0,1,460,0,227,5,3,16,1,21,0,3,197,45,16.4
Taje McCoy,171900,ED,OKLA STATE,10,8,1,100.0,0,0,262,1,0,59.5,70.2,85.3,65.7,70.1,73.2,1,6,0,0,5,8.7,2,0,0,87.5,1,0,0,0,0,8,185,184,0,1,172,11,0,1,70,107,1,8,13,1,1,7,0,5,0,5.0
Jaden Milliner-Jones,171902,S,SMU,11,5,0,68.8,0,0,287,0,0,60.6,64.2,83.6,61.1,74.1,73.9,0,0,0,0,31,10.5,2,1,0,136.7,11,0,0,31,1,139,205,8,0,0,8,0,74,197,6,60,91,2,12,0,16,0,2,145,70,13.2
Carter Stoutmire,171907,S,COLORADO,8,9,0,50.0,0,1,143,0,0,62.3,72.4,86.2,53.1,90.4,57.9,2,3,0,0,67,18.8,9,2,0,129.2,5,0,0,101,4,215,461,20,0,0,20,0,289,441,11,235,47,6,30,0,10,5,1,129,113,25.8
Deven Bryant,171914,LB,WASHINGTON,12,18,0,81.1,0,0,340,0,0,60.8,66.6,85.5,56.9,72.8,72.7,1,3,0,0,48,8.0,6,2,0,108.8,30,0,0,407,7,266,520,32,0,0,32,0,0,488,35,219,72,22,51,2,37,4,1,294,182,9.8
Leroy Bryant,171915,CB,WASHINGTON,11,2,0,72.7,0,0,340,0,0,51.2,52.8,84.5,,61.6,53.2,0,0,0,2,48,21.1,4,0,1,108.9,24,0,0,19,75,179,259,0,0,0,0,0,14,259,0,80,149,6,13,0,33,0,3,326,168,13.6
Elinneus Davis,171920,DI,WASHINGTON,13,5,2,,0,0,340,0,0,60.0,70.8,84.6,59.9,75.5,72.7,1,6,0,0,,5.7,2,0,0,0.0,0,1,0,0,0,0,424,422,94,316,1,11,0,2,246,178,0,20,28,0,0,8,0,0,0,
Zach Durfee,171921,ED,WASHINGTON,11,14,0,40.0,0,1,340,0,0,52.8,77.4,71.7,90.1,64.9,59.8,2,29,0,0,16,12.2,5,0,1,48.8,2,4,0,4,1,45,484,478,0,1,476,1,0,6,225,214,0,18,22,2,5,35,0,16,3,8.0
Vincent Holmes,171926,S,WASHINGTON,7,0,0,100.0,0,0,340,0,0,69.8,66.0,0.0,56.8,64.6,80.2,0,0,0,0,3,0.0,0,0,1,79.2,1,0,0,28,0,48,100,6,0,0,6,0,18,94,3,49,46,2,4,0,1,0,0,3,1,3.0
Jacob Lane,171930,ED,WASHINGTON,13,9,1,66.7,1,0,340,0,0,52.4,67.3,57.2,76.3,61.1,55.4,7,23,0,0,14,17.5,7,0,2,71.1,6,5,0,3,0,39,556,552,0,55,476,21,0,4,271,246,0,21,24,3,9,35,0,29,21,4.8
Caleb Presley,171937,CB,S JOSE ST,7,2,0,68.4,0,0,285,0,0,66.2,69.0,79.9,55.3,76.1,79.9,0,0,0,0,52,4.8,1,1,0,114.4,13,0,0,28,163,83,191,0,0,0,0,0,0,191,2,106,0,9,18,1,19,0,1,172,24,13.2
Gavin Willis,171971,LB,CHARLOTTE,12,11,0,62.5,0,0,136,0,0,67.4,71.5,82.3,61.8,71.0,43.5,1,4,0,0,13,21.2,14,1,0,78.1,5,0,0,287,2,97,342,31,0,0,31,0,0,311,31,214,22,22,41,4,8,5,0,46,28,9.2
Zeraun Daniel,172021,S,UMASS,9,17,0,66.7,0,2,216,1,0,60.9,65.0,84.8,60.0,67.7,65.8,0,0,0,0,67,16.3,14,2,0,137.5,8,0,0,373,1,192,524,2,0,0,2,0,78,522,1,331,70,16,55,2,12,0,1,166,76,20.8
Ashton Nawrocki,172108,ED,BALL ST,4,0,0,,0,0,117,0,0,,61.5,76.7,58.9,62.0,42.5,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,37,37,0,0,31,6,0,0,19,18,0,2,2,0,0,1,0,0,0,
Cheick Kaba,172160,DI,CHARLOTTE,11,10,2,,1,0,136,0,0,60.0,41.5,49.7,58.8,35.6,23.6,0,2,0,0,,34.8,8,0,1,0.0,0,0,0,0,0,0,252,251,26,210,1,14,0,1,126,126,0,2,5,0,0,2,0,0,0,
Caleb Sandstrom,172174,ED,APP STATE,13,3,2,100.0,0,1,108,1,0,73.3,61.7,37.5,61.3,60.2,61.1,3,6,0,0,1,17.4,4,0,2,79.2,1,4,0,5,0,7,348,339,0,25,278,36,0,9,172,169,4,10,16,1,1,13,0,1,0,1.0
Brandon Greil,172190,S,ARK STATE,11,15,0,73.5,0,0,113,0,0,56.0,62.0,85.9,70.6,71.1,57.9,0,0,1,1,44,18.7,14,1,0,115.7,25,1,0,156,0,266,507,4,0,0,4,0,171,503,1,240,176,16,46,2,34,1,2,367,199,14.7
Ian Jeffries,172196,DI,PURDUE,12,7,0,,0,0,273,0,0,,66.0,84.3,65.8,63.3,44.2,2,10,0,0,,13.6,3,0,0,0.0,0,1,0,1,0,0,435,434,20,345,9,60,0,1,196,239,0,8,12,1,0,13,0,0,0,
Dontay Joyner,172197,CB,MARYLAND,12,9,0,63.3,0,0,215,0,0,74.1,73.7,22.1,51.9,78.4,60.2,0,3,1,2,46,17.5,10,5,4,86.6,31,0,0,58,388,380,726,14,0,0,14,0,5,712,14,332,261,12,38,1,49,3,3,334,141,10.8
Jordan Sample,172204,LB,ARK STATE,1,1,0,100.0,0,0,113,0,0,52.4,52.3,70.3,,61.2,74.3,0,0,0,0,6,0.0,0,0,0,91.7,1,0,0,10,0,7,10,0,0,0,0,0,0,10,0,3,0,0,0,0,1,0,0,6,1,6.0
Kameron Howard,172215,S,ALABAMA,1,0,0,,0,0,103,0,0,62.8,57.6,70.8,,53.0,29.6,0,0,0,0,,66.7,2,0,0,0.0,0,0,0,3,0,4,11,0,0,0,0,0,4,11,0,7,4,1,1,1,0,0,0,0,0,
Jaylen Jones,172228,S,GA STATE,12,13,0,92.9,0,0,175,1,0,64.2,73.2,87.1,57.1,84.3,87.8,1,4,0,1,26,6.8,5,1,1,102.1,13,0,1,255,4,246,563,30,0,0,30,0,202,533,22,295,70,17,56,5,14,5,2,86,57,6.6
Ricardo Williams Jr.,172237,ED,DOMINION,13,3,0,,0,0,263,1,0,60.0,60.3,54.0,57.8,62.5,49.4,0,9,0,0,,26.3,5,0,1,0.0,0,3,0,0,0,1,280,279,0,57,133,89,0,1,123,156,0,13,11,0,0,12,0,0,0,
DJ Barksdale,172239,CB,JAMES MAD,14,8,0,57.1,1,0,197,0,0,75.2,73.1,28.6,50.0,72.2,57.3,0,2,0,2,69,19.0,8,10,6,86.7,36,0,0,80,103,447,782,14,0,0,14,0,5,768,17,318,577,12,26,2,63,2,4,440,242,12.2
Darold DeNgohe,172243,DI,RUTGERS,4,2,0,,0,0,278,0,0,,59.8,79.6,55.1,61.9,73.2,0,1,0,0,,12.5,1,0,0,0.0,0,0,0,0,0,0,49,49,22,27,0,0,0,0,24,25,0,3,5,0,0,1,0,0,0,
Yamir Knight,172250,WR,SMU,2,0,0,,0,0,287,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Mychal McMullin,172254,DI,JAMES MAD,14,10,0,,0,0,197,0,0,57.2,70.9,28.6,68.0,73.5,64.5,2,4,0,0,,8.8,3,0,2,0.0,0,1,0,0,0,4,297,296,15,231,30,20,0,1,161,132,0,16,21,1,0,7,0,0,0,
D'Angelo Ponds,172259,CB,INDIANA,15,11,0,50.0,0,1,190,0,0,89.5,89.9,85.3,61.6,86.0,85.3,1,1,1,2,52,3.0,2,9,1,55.4,32,0,0,95,664,488,778,1,0,0,1,0,11,777,12,278,6,17,54,5,64,2,0,379,56,11.8
Jamari Somerville,172263,S,AKRON,5,1,0,40.0,0,0,102,0,0,48.1,56.0,78.8,60.0,67.9,69.9,0,0,0,0,13,13.3,2,1,0,91.7,2,1,0,90,0,76,146,1,0,0,1,0,30,145,2,68,22,5,12,1,5,1,1,20,0,10.0
Gannon Weathersby,172266,LB,JAMES MAD,13,13,0,88.9,0,0,197,0,0,58.8,67.5,81.3,59.2,74.4,73.9,2,8,0,0,15,11.3,7,0,0,112.0,16,2,0,487,1,221,539,26,1,0,25,0,1,513,73,245,23,30,42,3,18,12,1,116,77,7.3
Zion Frink,172279,CB,DOMINION,13,8,0,63.5,0,3,263,1,0,75.9,73.3,46.5,57.4,59.7,62.4,0,0,0,1,53,14.7,10,6,4,80.8,40,0,0,27,583,350,632,13,0,0,13,0,2,619,2,280,6,24,50,1,63,0,2,330,124,8.3
DeAndre Lynch,172289,DI,DOMINION,13,7,1,,0,0,263,0,0,66.2,61.1,45.5,67.1,56.7,55.6,1,6,0,0,,20.8,5,0,2,0.0,0,2,0,0,0,3,399,399,334,62,0,3,0,0,204,192,0,11,12,2,0,9,0,0,0,
Ryan Ramey,172292,S,DOMINION,10,2,0,33.3,0,0,263,0,0,70.9,65.9,80.8,68.1,49.8,22.8,1,0,0,1,12,42.9,6,1,0,5.6,2,0,0,82,1,80,158,3,0,0,3,0,58,155,2,76,13,0,6,0,6,1,0,22,20,11.0
Rasheed Reason,172293,CB,E CAROLINA,6,7,0,52.9,0,0,156,1,0,53.6,57.2,81.9,51.4,70.6,61.4,0,0,0,1,50,17.6,6,0,1,59.4,9,0,0,49,265,163,317,1,0,0,1,0,0,316,5,149,1,6,21,2,17,0,0,154,38,17.1
Devin Roche,172294,HB,DOMINION,3,0,0,,0,0,263,0,0,65.6,67.7,60.0,,60.0,70.3,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,
Mario Thompson,172298,LB,DOMINION,5,4,0,40.0,0,0,263,0,0,79.1,73.3,81.5,59.1,62.0,57.1,1,0,0,0,7,10.0,1,1,0,47.9,2,0,0,32,0,45,103,21,0,0,21,0,0,82,15,43,49,2,5,0,5,1,0,11,2,5.5
Cole Blaylock,172302,S,S ALABAMA,10,3,0,42.9,0,0,288,0,0,54.9,60.8,82.6,58.8,73.1,53.8,0,0,0,1,52,23.5,4,1,0,84.8,3,0,0,98,0,99,187,5,0,0,5,0,43,182,3,85,41,1,10,0,7,0,2,79,11,26.3
Jordan Norman,172311,ED,TULANE,14,6,0,100.0,2,0,319,0,0,53.4,71.8,44.1,73.4,69.4,65.5,3,15,0,0,9,10.7,3,0,2,104.2,1,6,0,0,0,11,448,448,0,11,181,256,0,0,265,172,0,18,19,3,1,24,0,9,3,9.0
Kalil Alexander,172318,ED,TEXAS ST,13,13,0,71.4,1,1,314,0,0,61.6,68.7,8.4,86.2,56.6,29.8,9,23,0,0,14,30.0,18,1,6,89.6,5,6,0,36,0,64,613,577,0,2,571,4,0,36,278,271,0,28,29,6,7,38,0,47,31,9.4
Amarion Atwood,172319,CB,TEXAS ST,10,6,0,82.8,1,0,314,1,0,56.0,59.1,0.0,67.9,75.1,64.7,2,1,0,0,28,15.2,5,2,8,101.4,24,0,0,114,5,212,438,47,0,0,47,0,46,391,19,207,226,10,22,2,29,3,0,242,213,10.1
Bobby Crosby,172325,S,TEXAS ST,13,14,0,65.0,3,0,314,0,0,61.1,63.6,13.5,79.5,65.3,63.1,1,1,0,1,27,16.7,13,4,5,96.5,13,3,0,211,1,313,605,30,0,0,30,0,279,575,16,276,84,15,51,1,20,5,2,133,91,10.2
Jo'Laison Landry,172332,ED,TEXAS ST,1,0,0,,0,0,314,0,0,,58.8,73.7,56.4,60.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,13,13,0,0,11,2,0,0,5,8,0,0,0,0,0,0,0,0,0,
Terry Webb,172339,DI,SMU,13,11,4,,0,1,287,0,0,62.2,72.6,69.7,62.1,78.3,69.5,2,16,0,0,,7.5,3,1,1,0.0,0,6,0,5,0,3,612,607,22,465,22,98,0,5,376,233,0,22,26,1,0,24,0,0,0,
Deshaun Batiste,172340,ED,FAU,11,6,0,100.0,0,1,165,0,0,68.3,65.6,61.9,75.1,53.9,40.2,6,15,0,0,10,25.0,7,0,1,95.8,2,5,0,3,0,6,390,387,0,47,171,169,0,3,196,188,0,14,15,1,2,26,0,14,14,7.0
KC Bradford,172342,S,TROY,1,0,0,,0,0,318,0,0,,60.0,62.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Keyshawn Campbell,172344,LB,TROY,7,0,0,100.0,0,0,318,0,0,71.0,58.1,72.2,58.5,46.9,43.8,0,0,0,0,4,33.3,1,0,0,83.3,1,0,0,19,0,9,20,0,0,0,0,0,0,20,2,9,0,2,2,0,1,0,0,4,1,4.0
Steven Cattledge,172345,LB,TROY,14,20,0,90.9,0,0,318,0,0,55.5,64.8,23.4,67.8,70.7,86.1,0,5,0,0,23,4.3,2,0,1,139.4,10,2,0,281,0,120,349,10,0,0,10,0,0,339,21,208,58,16,25,2,11,7,1,112,64,11.2
LJ Green,172349,CB,TULANE,12,2,0,75.0,0,0,319,1,0,62.8,63.2,81.0,59.6,63.1,72.7,0,0,0,0,49,11.1,2,2,1,109.2,15,0,0,9,198,134,210,0,0,0,0,0,0,210,1,75,3,2,14,0,20,0,0,214,48,14.3
Dorion Jackson,172352,S,TULANE,1,1,0,,0,0,319,0,0,,54.4,69.4,,53.7,40.9,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,2,0,0,5,0,0,0,0,0,3,5,0,5,0,0,1,0,0,0,0,0,0,
Chris Rodgers,172364,LB,TULANE,14,19,0,89.2,0,0,319,0,0,49.6,54.8,64.8,74.8,53.3,45.6,4,16,1,1,50,20.6,21,1,3,87.7,33,2,0,637,0,404,791,98,0,0,98,0,11,693,71,316,45,35,62,4,37,22,0,287,184,8.7
TJ Thompson,172369,LB,TROY,14,9,0,83.3,0,1,318,1,0,39.9,43.4,29.6,64.9,47.5,67.6,3,0,1,1,23,13.5,5,0,1,94.0,25,1,0,280,2,188,347,4,0,0,4,0,3,343,33,126,58,12,23,2,30,4,0,297,146,11.9
Caleb Downs,172375,S,OHIO STATE,14,10,0,65.8,0,2,260,0,0,89.6,87.5,22.9,62.9,83.3,77.9,2,2,0,2,30,11.7,9,1,2,53.4,25,1,0,241,9,365,682,44,0,0,44,0,240,638,24,293,146,35,58,4,38,5,0,168,92,6.7
Edric Hill,172380,DI,ALABAMA,15,5,0,,0,0,103,0,0,63.6,72.2,83.4,62.8,73.7,81.8,2,15,0,0,,4.8,1,0,0,0.0,0,1,0,0,0,2,347,347,2,202,73,70,0,0,193,152,0,12,15,1,0,18,0,0,0,
Jahlil Hurley,172383,CB,KANSAS,10,3,0,55.6,0,0,198,0,0,64.3,62.5,79.6,,53.7,43.9,0,0,0,0,18,22.2,2,2,0,73.8,5,0,0,9,135,67,145,0,0,0,0,0,0,145,0,78,1,1,4,1,9,0,0,55,10,11.0
Justin Jefferson,172384,LB,ALABAMA,15,22,0,69.2,0,1,103,0,0,73.9,67.7,81.7,58.9,62.7,79.1,2,3,0,1,22,10.0,10,5,1,77.5,36,3,0,538,1,333,612,26,0,0,26,0,4,586,40,239,43,35,68,4,52,8,0,321,181,8.9
Tony Mitchell,172389,S,MISS STATE,11,8,0,100.0,0,0,227,0,0,65.9,67.4,86.2,65.2,66.8,51.9,0,6,0,0,13,21.9,7,0,1,100.0,9,0,0,145,2,156,374,68,0,0,68,0,72,306,27,191,87,8,17,4,9,6,0,72,46,8.0
Hunter Osborne,172391,DI,VIRGINIA,14,5,0,,0,0,335,0,0,60.0,61.9,52.3,58.5,63.9,61.9,0,3,0,0,,12.5,2,0,1,0.0,0,1,0,0,0,0,271,271,23,226,4,18,0,0,121,150,0,7,9,1,0,4,0,0,0,
Jordan Renaud,172393,ED,ALABAMA,15,9,0,,0,0,103,0,0,71.4,56.4,56.6,54.1,54.9,58.3,1,7,0,0,,12.5,3,0,1,0.0,0,0,0,2,0,9,295,293,0,11,213,69,0,2,145,141,0,9,12,1,0,8,0,0,0,
Dezz Ricks,172394,CB,TEXAS A&M,13,0,0,44.1,0,0,312,0,0,63.5,59.9,0.0,,49.9,27.5,0,0,0,0,44,34.1,15,8,5,74.4,30,0,0,18,650,413,681,0,0,0,0,0,0,681,0,268,11,8,29,1,68,0,2,420,119,14.0
Qua Russaw,172395,ED,ALABAMA,9,4,0,100.0,0,0,103,0,0,65.5,67.6,87.0,58.2,69.7,65.4,0,5,0,0,12,16.7,3,0,0,97.2,3,1,0,37,0,48,215,159,0,0,159,0,0,56,51,116,19,7,11,0,3,6,0,22,9,7.3
James Smith,172396,DI,ALABAMA,15,7,1,,0,0,103,0,0,62.9,55.3,0.0,54.4,61.3,46.7,4,6,0,0,,21.2,7,0,5,0.0,0,1,0,6,0,4,422,416,15,243,85,73,0,6,215,203,0,15,19,4,0,11,0,0,0,
Peyton Yates,172397,CB,ALABAMA,1,0,0,,0,0,103,0,0,,63.2,68.0,,63.2,76.9,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,5,0,0,0,0,0,2,5,0,5,1,0,0,0,0,0,0,0,0,
Jaylon Braxton,172400,CB,OLE MISS,11,4,0,67.5,0,0,226,0,0,59.3,61.7,85.7,59.7,69.3,45.8,0,0,0,1,76,25.0,8,3,4,101.3,27,0,0,77,224,317,526,3,0,0,3,0,37,523,2,207,185,7,20,0,40,0,2,352,188,13.0
Christian Ford,172406,S,MO STATE,13,11,0,75.0,0,1,230,0,0,50.5,54.4,87.6,59.8,60.5,63.7,0,0,0,0,39,17.4,12,1,1,136.0,21,0,0,283,6,421,763,1,0,0,1,0,373,762,1,341,99,7,46,1,28,0,3,240,115,11.4
Ian Geffrard,172407,DI,ARKANSAS,12,5,0,,0,0,111,0,0,60.0,72.8,67.6,66.2,73.8,45.0,0,8,0,0,,14.8,4,0,1,0.0,0,0,0,0,0,0,462,461,214,245,0,2,0,1,202,260,0,13,18,3,0,8,0,0,0,
Kaleb James,172409,DI,ARKANSAS,3,1,0,,1,0,111,0,0,,57.9,0.0,56.9,69.6,72.4,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,1,0,0,17,16,0,16,0,0,0,1,7,10,0,1,1,0,0,0,0,0,0,
RJ Johnson,172410,CB,COLORADO,4,0,0,44.4,0,0,143,0,0,66.2,63.5,78.7,,50.4,63.6,0,0,0,1,16,12.5,1,0,0,16.7,4,0,0,12,96,59,112,0,0,0,0,0,0,112,0,53,4,1,7,0,9,0,0,37,6,9.3
Maddox Lassiter,172412,FB,ARKANSAS,2,0,0,,0,0,111,0,0,,59.7,60.0,60.0,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,
TJ Metcalf,172415,S,MICHIGAN,13,11,2,69.0,0,0,222,0,0,61.3,65.9,89.5,87.2,70.6,70.0,0,1,0,1,52,13.8,9,2,2,87.0,29,0,0,145,4,398,718,21,0,0,21,0,122,697,11,309,426,17,45,3,42,1,1,296,181,10.2
Anton Pierce,172420,S,ARKANSAS,1,0,0,,0,0,111,0,0,,60.0,67.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,3,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,
Quincy Rhodes Jr.,172422,ED,ARKANSAS,12,8,0,,0,1,111,0,0,67.6,71.3,29.4,77.4,62.6,59.9,5,23,0,0,,18.2,8,0,4,0.0,0,7,0,0,0,3,650,649,1,117,241,290,0,1,322,325,0,29,28,7,0,35,0,0,0,
Alex Sanford Jr.,172423,LB,PURDUE,12,15,0,85.7,0,0,273,1,0,37.8,54.1,80.2,59.5,65.3,84.0,1,5,0,0,28,4.3,2,1,0,100.6,18,0,0,246,2,115,362,42,0,0,42,0,0,320,27,220,72,14,29,3,21,6,0,171,117,9.5
Brad Spence,172428,ED,TEXAS,12,6,0,85.7,0,0,311,0,0,51.1,59.9,47.5,65.2,63.1,73.1,3,12,0,0,19,10.0,2,0,1,90.5,6,4,0,77,0,69,265,174,1,0,173,0,0,91,116,80,14,11,12,3,7,19,0,40,33,6.7
Braylon Watson,172432,S,ARKANSAS,1,0,0,,0,0,111,0,0,,61.1,64.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,
Donovan Whitten,172434,ED,ARKANSAS,2,0,0,,0,0,111,0,0,,59.2,67.4,58.8,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,3,0,0,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,
