player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Larry Rembert,154558,WR,WESTFL,1,25.0,0,1269,59.9,,61.1,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,24,0,18,0,0,6,0
Unique Lewis,153192,HB,WARNER,1,54.5,0,407,62.8,78.4,65.3,0,0,3,42.9,42.9,100.0,0,0,0,6,0,0,0,11,3,7,0,0,3,0
Chad Davis,153193,HB,WARNER,1,54.5,0,407,65.1,11.4,60.0,0,1,5,71.4,71.4,90.0,0,1,0,6,0,0,0,11,5,7,0,0,1,0
Markez Boykin,143371,S,FORT LEW,1,21.7,0,873,62.7,,60.5,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,23,0,18,0,0,5,0
Isaiah Jackson,151505,WR,KY STATE,1,71.4,0,378,64.5,,68.0,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,7,0,2,0,0,5,0
Roderick Ross,113073,G,UVAWIS,1,100.0,0,1320,61.1,76.7,60.0,0,0,4,100.0,100.0,100.0,0,0,0,5,0,5,0,5,4,4,0,0,1,0
Trevon Jackson,153223,WR,WARNER,1,21.7,0,407,69.2,,31.1,0,0,0,0.0,0.0,,1,0,0,5,0,0,0,23,0,18,0,0,5,0
Zach Zamora,142883,G,MWSTATE,1,100.0,0,983,59.7,71.9,59.1,0,0,1,100.0,100.0,100.0,0,0,0,5,0,5,0,5,1,1,0,0,4,0
Adrian Glasgow Jr.,153218,WR,WARNER,1,31.3,0,407,56.0,,60.3,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,16,0,11,0,0,5,0
Nate Tilford,152338,HB,TXPERB,1,17.9,0,1268,43.3,77.1,60.0,0,0,3,21.4,21.4,100.0,0,0,0,5,0,0,0,28,3,14,0,0,2,0
Kyle Metiam,153238,HB,WARNER,1,31.3,0,407,42.1,12.8,55.6,0,1,2,20.0,20.0,75.0,0,1,0,5,0,0,0,16,2,10,0,0,3,0
Deiontavious Glinton,155812,HB,VA LYNCHBU,2,41.7,0,406,56.0,62.6,,0,0,5,50.0,50.0,100.0,0,0,0,5,0,0,0,12,5,10,0,0,0,0
Dylan Scally,155800,HB,TAYLOR,1,62.5,0,402,56.3,72.7,59.9,0,0,3,75.0,75.0,100.0,0,0,0,5,0,0,0,8,3,4,0,0,2,0
Kory Gainwell,151738,HB,DELTAST,1,50.0,0,841,43.1,0.0,,1,1,5,100.0,100.0,80.0,0,2,0,5,0,0,0,10,5,5,0,0,0,0
Fred Robinson,155185,WR,WARNER,1,35.7,0,407,48.0,,31.2,0,0,0,0.0,0.0,,1,0,0,5,0,0,0,14,0,9,0,0,5,0
Quinton Bobo,153382,G,BOWIE ST,1,100.0,0,365,61.1,77.4,60.0,0,0,3,100.0,100.0,100.0,0,0,0,5,0,5,0,5,4,4,0,0,1,0
Hunter Griffith,152772,T,RNHEAG,1,100.0,0,1454,61.3,72.2,60.0,0,0,4,100.0,100.0,100.0,0,0,0,5,0,0,0,5,4,4,0,5,1,0
Kevin Young Jr.,132044,HB,TXPERB,1,25.0,0,1268,49.0,72.4,60.0,0,0,2,16.7,15.4,100.0,0,0,0,5,0,0,0,20,2,13,0,0,3,0
Jatoine Fields,154303,HB,SHAWBE,1,21.7,0,1094,65.6,72.1,61.4,0,0,2,15.4,15.4,100.0,0,0,0,5,0,0,0,23,2,13,0,0,3,0
Clayton Holland,154776,TE,RNHEAG,1,100.0,0,1454,55.9,,54.8,0,0,0,,,,0,0,0,5,0,0,0,5,0,0,0,0,5,5
Quron Winder,153397,WR,BOWIE ST,1,23.8,0,365,67.2,,60.1,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,21,0,16,0,0,5,0
Jonathon Lafave,154974,G,MITECH,1,100.0,0,980,48.3,0.0,60.0,0,1,4,100.0,100.0,87.5,0,1,0,5,0,5,0,5,4,4,0,0,1,0
Gus Baumgartner,155069,HB,DEPAUW,1,33.3,0,845,77.5,69.6,51.9,0,0,1,16.7,16.7,100.0,0,0,0,5,0,0,0,15,1,6,0,0,4,0
Larry Hackey,154642,WR,VIRUNI,1,35.7,0,1165,54.7,,59.1,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,14,0,8,0,0,5,0
Joey Breckel,154362,C,TAYLOR,1,100.0,0,402,59.2,17.5,60.0,0,0,4,100.0,100.0,75.0,0,1,1,5,5,0,0,5,4,4,0,0,1,0
Christian Conway,154296,TE,SHAWBE,1,100.0,0,1094,60.1,67.4,59.2,0,0,2,100.0,100.0,100.0,0,0,0,5,0,0,0,5,2,2,0,0,3,5
Brandon Hicks,151572,HB,MILES,1,41.7,0,386,57.5,76.7,59.5,0,0,3,50.0,50.0,100.0,0,0,0,5,0,0,0,12,3,6,0,0,2,0
Treveyun Roberts,152109,WR,MWSTATE,1,57.1,0,983,56.6,,60.0,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,7,0,3,0,0,4,0
Semaj Lakin,152206,HB,N GREENVLE,1,22.2,0,390,65.8,77.3,60.0,0,0,2,22.2,30.0,100.0,0,0,0,4,0,0,0,18,3,10,0,0,1,0
Garrett Rangel,151998,TE,LOUCOL,1,100.0,0,958,60.4,,60.2,0,0,0,,,,0,0,0,4,0,0,0,4,0,0,0,0,4,4
Dre' Williams,152242,HB,N GREENVLE,1,15.4,0,390,67.8,70.0,58.5,0,0,1,6.7,6.7,100.0,0,0,0,4,0,0,0,26,1,15,0,0,3,0
Brock Johnson,152280,TE,TXPERB,1,44.4,0,1268,64.6,,74.3,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,9,0,5,0,0,4,5
Wyatt Harsh,152423,QB,W OREGON,1,80.0,0,411,59.2,,60.0,0,0,0,,,,0,0,0,4,0,0,0,5,0,0,0,0,4,0
Isaiah Francis,156020,QB,NAUSTA,1,28.6,0,1453,25.2,,60.0,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,14,0,8,0,0,4,0
Virgil Young Jr.,152612,WR,LANECOL,1,13.3,0,942,75.5,,60.2,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,30,0,26,0,0,4,0
Jeremiah Menzes,152713,WR,POINTVILLE,2,28.6,0,393,41.2,,39.0,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,14,0,10,0,0,4,0
Jaylen Green,151804,WR,DELTAST,1,40.0,0,841,56.5,,60.5,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,10,0,6,0,0,4,0
Jeffrey Ward,151628,WR,N MEX HIGH,1,80.0,0,388,58.4,,59.6,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,5,0,1,0,0,4,0
Mason Brubeck,152901,HB,WV WESLEY,1,25.0,0,409,59.9,72.1,64.4,0,0,2,33.3,33.3,100.0,0,0,0,4,0,0,0,16,2,6,0,0,2,0
MyDarius Trujillo,151571,HB,MILES,2,40.0,0,386,69.9,74.1,60.0,0,0,2,100.0,66.7,100.0,0,0,0,4,0,0,0,10,2,3,0,0,2,0
Raymond Chmielinski,151378,WR,INWSLY,1,57.1,0,1451,56.6,,59.8,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,7,0,3,0,0,4,0
Reginald Smothers,151345,S,NAUSTA,1,36.4,0,1453,55.4,,60.2,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,11,0,7,0,0,4,0
Tyler Bailey,153204,HB,WARNER,1,40.0,0,407,53.9,25.9,,0,0,4,50.0,50.0,75.0,0,1,1,4,0,0,0,10,4,8,0,0,0,0
Darren Ellis,153217,G,WARNER,1,100.0,0,407,55.5,1.5,59.9,0,1,2,100.0,100.0,75.0,0,1,0,4,0,4,0,4,2,2,0,0,2,0
Jacob Lozinski,153233,WR,WARNER,1,50.0,0,407,58.3,,59.4,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,8,0,4,0,0,4,0
Jaylynn Cundiff,150584,WR,SOCTOW,1,18.2,0,1107,73.3,,60.2,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,22,0,18,0,0,4,0
Joe Lucas,153466,TE,SIMONFRA,1,100.0,0,1097,51.7,,50.8,0,0,0,,,,0,0,0,4,0,0,0,4,0,0,0,0,4,4
Brayden Lucero,143379,HB,FORT LEW,1,21.1,0,873,71.7,67.5,58.6,0,0,1,20.0,20.0,100.0,0,0,0,4,0,0,0,19,1,5,0,0,3,1
Victor Dixon,154093,QB,FRTVLY,1,50.0,0,874,28.0,,60.0,0,0,0,0.0,0.0,,1,0,0,4,0,0,0,8,0,4,0,0,4,0
Darrien Newton,111854,WR,UVAWIS,1,19.0,0,1320,59.3,,60.2,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,21,0,17,0,0,4,0
Quinton Quirrenbach,154521,WR,ST ANSELM,1,18.2,0,399,51.2,,60.1,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,22,0,18,0,0,4,0
Vincent Wagner,154543,HB,ST ANSELM,1,10.8,0,399,56.0,73.6,59.6,0,0,2,6.7,6.5,100.0,0,0,0,4,0,0,0,37,2,31,0,0,2,0
Keyon Dickens,111540,WR,VIRUNI,1,22.2,0,1165,61.3,,60.3,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,18,0,14,0,0,4,0
Jervon Newton,111356,HB,WESTFL,1,33.3,0,1269,65.7,78.6,60.0,0,0,3,42.9,37.5,100.0,0,0,0,4,0,0,0,12,3,8,0,0,1,0
Shamar Thomas,154777,WR,NAUSTA,1,40.0,0,1453,56.6,,60.0,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,10,0,6,0,0,4,0
Justin Davis,154896,WR,MITECH,1,25.0,0,980,63.2,,59.5,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,16,0,12,0,0,4,0
Rodney McKay,110417,HB,VIRUNI,1,16.0,0,1165,39.5,75.1,60.0,0,0,2,12.5,17.6,100.0,0,0,0,4,0,0,0,25,3,17,0,0,1,0
Massimo Rubera,155184,WR,WARNER,1,57.1,0,407,64.6,,60.1,0,0,0,0.0,0.0,,1,0,0,4,0,0,0,7,0,3,0,0,4,0
Tim O'Shea,101102,TE,SOCTOW,1,57.1,0,1107,79.3,,60.0,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,7,0,3,0,0,4,5
El-Joshua Allen,155421,TE,WSRAMS,1,36.4,0,1206,35.5,,33.0,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,11,0,7,0,0,4,6
Brandon Lewis,155470,TE,WSRAMS,1,33.3,0,1206,68.7,67.9,80.6,0,0,1,11.1,11.1,100.0,0,0,0,4,0,0,0,12,1,9,0,0,3,4
Kenneth Channelle,91461,WR,WESTFL,1,15.4,0,1269,40.7,,60.2,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,26,0,22,0,0,4,0
Trequad Manning,90435,ED,VA LYNCHBU,1,80.0,0,406,58.8,,58.5,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,5,0,1,0,0,4,0
Jordan Ogletree,155620,WR,TUSKEGEE,1,40.0,0,405,54.0,,60.3,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,10,0,6,0,0,4,0
Ra'veion Hargrove,77778,HB,WESTFL,1,26.7,0,1269,60.5,78.7,,0,0,2,25.0,36.4,100.0,0,0,0,4,0,0,0,15,4,11,0,0,0,0
Julio Castillo,55404,G,N MEX HIGH,1,100.0,0,388,60.3,70.9,59.8,0,0,1,100.0,100.0,100.0,0,0,0,4,0,4,0,4,1,1,0,0,3,0
Tyquan Watson,155696,WR,VA LYNCHBU,4,15.4,0,406,60.5,,60.4,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,26,0,22,0,0,4,0
Demond Short,155721,WR,LINCOK,1,19.0,0,1452,54.9,,58.6,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,21,0,17,0,0,4,3
Joquawn Wright,155809,G,LINCOK,1,100.0,0,1452,51.5,0.0,60.0,0,1,2,100.0,100.0,75.0,0,1,0,4,0,4,0,4,2,2,0,0,2,0
Terence Roberston,155810,QB,LINCOK,1,44.4,0,1452,70.3,,60.0,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,9,0,1,0,0,4,0
Pesi Savea,37358,T,TXPERB,1,100.0,0,1268,57.3,0.0,60.0,1,0,2,100.0,100.0,75.0,0,1,0,4,0,0,4,4,2,2,0,0,2,0
Jaelon Watkins,152073,WR,LOUCOL,1,36.4,0,958,56.5,,58.8,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,11,0,7,0,0,4,0
Michael Williams III,155947,WR,VA LYNCHBU,3,37.5,0,406,59.0,,60.1,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,8,0,5,0,0,3,0
Colton Bordelon,151921,G,LOUCOL,1,100.0,0,958,60.2,67.3,60.0,0,0,1,100.0,100.0,100.0,0,0,0,3,0,3,0,3,1,1,0,0,2,0
Cam Blakely,78164,WR,UVAWIS,1,30.0,0,1320,53.8,,59.8,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,10,0,7,0,0,3,0
Valonsky Jeanty,155700,WR,LINCOK,1,100.0,0,1452,60.1,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Kedrick Greene,155595,WR,TUSKEGEE,2,33.3,0,405,55.4,,57.6,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,9,0,6,0,0,3,0
Luis Morris,111690,FB,RNHEAG,1,100.0,0,1454,59.2,,58.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Devarens Valcin,155635,WR,TUSKEGEE,1,23.1,0,405,86.6,,59.6,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,13,0,10,0,0,3,0
Will Twadell,154540,WR,ST ANSELM,1,13.6,0,399,45.8,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,22,0,19,0,0,3,0
Ismael Berry,151893,HB,LINCOLN,1,25.0,0,380,52.7,69.2,60.0,0,0,1,20.0,20.0,100.0,0,0,0,3,0,0,0,12,1,5,0,0,2,0
Cade Horton,154488,WR,ST ANSELM,1,10.7,0,399,53.2,,60.3,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,28,0,25,0,0,3,0
Rashaad Boddie,39964,HB,CENT WASH,1,20.0,0,367,70.5,,57.8,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,15,0,4,0,0,3,0
Saron Byes,155032,ED,UFTLEA,1,100.0,0,1458,60.6,0.0,60.2,0,0,2,100.0,100.0,100.0,0,0,0,3,0,1,2,3,2,2,0,0,1,0
Andrew Herring,152780,WR,RNHEAG,1,42.9,0,1454,55.3,,60.1,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,7,0,4,0,0,3,0
Jeremy Tarr,156017,FB,TXWSLY,1,100.0,0,1457,57.5,62.6,51.7,0,0,1,100.0,100.0,100.0,0,0,0,3,0,0,0,3,1,1,0,0,2,0
Cordell Pimienta,66604,WR,FRTVLY,1,21.4,0,874,49.0,,39.6,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,14,0,11,0,0,3,0
Matthew Johnson,152229,C,N GREENVLE,1,100.0,0,390,60.0,,50.9,0,0,0,,,,0,0,0,3,3,0,0,3,0,0,0,0,3,0
Cole Richardson,152219,FB,N GREENVLE,1,100.0,0,390,60.0,,58.9,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,1
Sincere Antwine,151311,WR,NAUSTA,1,30.0,0,1453,44.7,,59.9,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,10,0,7,0,0,3,0
Zac Offord,154559,WR,WESTFL,1,27.3,0,1269,56.1,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,11,0,8,0,0,3,0
Justin Johnson,151627,WR,N MEX HIGH,1,75.0,0,388,58.5,,60.1,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,4,0,1,0,0,3,0
Dylan Michieli,155752,WR,LINCOK,1,100.0,0,1452,60.0,,59.8,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
D'Andre James,151966,HB,LOUCOL,1,33.3,0,958,66.6,47.6,,0,1,3,75.0,75.0,83.3,0,1,0,3,0,0,0,9,3,4,0,0,0,0
Anthony Bobb,153051,WR,TXWSLY,1,33.3,0,1457,56.1,,58.6,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,9,0,5,0,0,3,0
Spencer Redd,154247,WR,LNDNWD,1,50.0,0,949,65.1,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,6,0,2,0,0,3,0
Mike Crown,152927,G,WV WESLEY,1,100.0,0,409,60.2,73.2,60.0,0,0,2,100.0,100.0,100.0,0,0,0,3,0,0,0,3,2,2,3,0,1,0
Nathan Baker,152926,T,WV WESLEY,1,100.0,0,409,60.0,73.1,60.0,0,0,2,100.0,100.0,100.0,0,0,0,3,0,0,0,3,2,2,0,3,1,0
Devyn Collins,152748,WR,RNHEAG,1,21.4,0,1454,54.0,73.4,60.0,0,0,1,20.0,33.3,100.0,0,0,0,3,0,0,0,14,2,6,0,0,1,0
D'Heaven Domena,151315,HB,NAUSTA,2,42.9,0,1453,56.2,34.1,60.0,0,0,2,50.0,50.0,50.0,0,1,1,3,0,0,0,7,2,4,0,0,1,0
Trent Veith,155169,WR,DEPAUW,1,23.1,0,845,54.3,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,13,0,10,0,0,3,0
Matthew Helms,153219,QB,WARNER,1,20.0,0,407,54.2,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,15,0,11,0,0,3,0
Andre Brandon Jr.,154286,HB,SHAWBE,1,30.0,0,1094,67.3,,59.2,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,10,0,5,0,0,3,0
London Smalley,152406,WR,W OREGON,1,13.0,0,411,61.5,,60.2,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,23,0,20,0,0,3,0
Shiloh Addo-Nobles,152706,HB,POINTVILLE,2,13.6,0,393,59.8,71.8,59.6,0,0,1,7.7,7.7,100.0,0,0,0,3,0,0,0,22,1,13,0,0,2,0
Demetrius Mitchell,153151,WR,STANKN,1,17.6,0,1455,46.0,,59.8,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,17,0,14,0,0,3,0
Devodney Alford,151381,HB,INWSLY,1,7.7,0,1451,81.2,71.5,60.0,0,0,1,7.7,7.1,100.0,0,0,0,3,0,0,0,39,1,14,0,0,2,0
Jemeil Jackson,154116,T,FRTVLY,1,100.0,0,874,59.0,29.8,59.9,0,0,1,100.0,100.0,100.0,0,0,0,3,0,0,0,3,1,1,0,3,2,0
Viliami Hafoka,152372,G,W OREGON,1,100.0,0,411,60.3,75.2,,0,0,2,100.0,100.0,100.0,0,0,0,3,0,3,0,3,3,3,0,0,0,0
George Sullivan,153197,TE,WARNER,1,100.0,0,407,59.8,64.5,59.1,0,0,1,100.0,100.0,100.0,0,0,0,3,0,0,0,3,1,1,0,0,2,2
Jakoby Johnson,154462,HB,UVAWIS,1,25.0,0,1320,58.3,74.0,60.0,0,0,2,25.0,25.0,100.0,0,0,0,3,0,0,0,12,2,8,0,0,1,0
Christopher Oliveira,153044,T,TXWSLY,1,100.0,0,1457,59.4,41.3,60.0,0,0,2,100.0,100.0,50.0,0,1,1,3,0,0,3,3,2,2,0,0,1,0
Taven Canty,151324,HB,NAUSTA,2,37.5,0,1453,63.0,22.6,59.9,0,1,1,20.0,20.0,50.0,0,1,0,3,0,0,0,8,1,5,0,0,2,0
Shaquan Oliver,151509,FB,KY STATE,1,50.0,0,378,71.0,72.7,60.0,0,0,1,100.0,100.0,100.0,0,0,0,3,0,0,0,6,1,1,0,0,2,0
Mitchell Canada,154365,WR,TAYLOR,1,42.9,0,402,58.7,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,7,0,4,0,0,3,0
Davine Tullis,38473,HB,CENT WASH,1,30.0,0,367,54.1,,59.1,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,10,0,3,0,0,3,0
Dylan McBratney,153464,TE,SIMONFRA,1,100.0,0,1097,59.1,,53.7,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,2
Kevin Robertson,151576,TE,MILES,1,100.0,0,386,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,2
Sammy Feaster,151944,FB,LOUCOL,1,66.7,0,958,57.0,,56.1,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Sam Hodges,152137,WR,MWSTATE,1,50.0,0,983,57.3,,59.8,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,4,0,2,0,0,2,0
Drew Moore,155138,HB,DEPAUW,1,7.4,0,845,58.5,14.9,60.0,0,0,1,6.3,6.3,100.0,0,0,0,2,0,0,0,27,1,16,0,0,1,0
Me'kyle Franklin,151946,WR,LOUCOL,1,28.6,0,958,69.9,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,7,0,5,0,0,2,0
Jalen Nichols,153154,G,STANKN,1,100.0,0,1455,62.9,,64.1,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,2,0,2,0
Gabe Quigley,155148,TE,DEPAUW,1,33.3,0,845,86.5,,59.9,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,6,0,4,0,0,2,5
Quentin Sanders,121821,WR,N GREENVLE,1,22.2,0,390,66.6,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,9,0,7,0,0,2,0
Jaden Kohls,154220,WR,LNDNWD,1,33.3,0,949,56.1,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,6,0,4,0,0,2,0
Tyler Chandler,154190,WR,LNDNWD,1,33.3,0,949,44.7,,59.9,0,0,0,0.0,0.0,,1,0,0,2,0,0,0,6,0,4,0,0,2,0
Malik Bell,99634,HB,VIRUNI,1,100.0,0,1165,60.0,64.3,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Cohen Begue,153206,WR,WARNER,1,25.0,0,407,80.3,,38.8,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,8,0,6,0,0,2,0
Reid Gerig,154375,WR,TAYLOR,1,40.0,0,402,56.9,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,5,0,3,0,0,2,0
Hakeem Ellington,154095,WR,FRTVLY,1,66.7,0,874,57.8,,59.7,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Ronald Mackey,153144,HB,STANKN,1,100.0,0,1455,60.0,,59.1,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Tevin Perry,154330,HB,SHAWBE,1,50.0,0,1094,66.0,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,4,0,1,0,0,2,1
Jackson Powell,151995,WR,LOUCOL,1,66.7,0,958,60.9,,59.3,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Mason Perez,151654,TE,N MEX HIGH,1,66.7,0,388,54.4,,53.9,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,1
Jarrod Posey,152675,TE,POINTVILLE,1,28.6,0,393,55.6,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,7,0,5,0,0,2,2
Cameron Simmons,154786,WR,POINTVILLE,1,66.7,0,393,58.2,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Davion Thomas,154787,WR,POINTVILLE,1,66.7,0,393,57.8,,59.5,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Dajuan Rawls,152666,T,POINTVILLE,1,100.0,0,393,60.3,,60.4,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,2,0,2,0
Charlie Burnett,151830,HB,LINCOLN,1,33.3,0,380,55.9,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,6,0,1,0,0,2,0
Eric Tuttle,152220,QB,N GREENVLE,1,66.7,0,390,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,3,0,0,0,0,2,0
Caleb Gooding,153120,HB,STANKN,1,100.0,0,1455,59.7,,58.8,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,1
Brion Morris,152610,TE,LANECOL,1,66.7,0,942,60.1,67.8,60.0,0,0,1,50.0,50.0,100.0,0,0,0,2,0,0,0,3,1,2,0,0,1,3
Somto Anyadike,153448,HB,SIMONFRA,1,16.7,0,1097,52.6,40.7,,0,1,2,100.0,100.0,75.0,0,1,0,2,0,0,0,12,2,2,0,0,0,0
Kareem Horton,151840,S,LINCOLN,1,100.0,0,380,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Marquez Cowins,155586,WR,TUSKEGEE,1,100.0,0,405,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Malik Davis,155588,QB,TUSKEGEE,1,33.3,0,405,47.1,,60.0,0,0,0,0.0,0.0,,1,0,0,2,0,0,0,6,0,4,0,0,2,0
Xavier Friloux,155593,TE,TUSKEGEE,1,66.7,0,405,56.0,,56.5,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,3
Anthony Ligi,150597,HB,SOCTOW,1,18.2,0,1107,58.0,74.0,,0,0,2,25.0,25.0,100.0,0,0,0,2,0,0,0,11,2,8,0,0,0,0
Brian Kosicki,154501,T,ST ANSELM,1,100.0,0,399,60.0,71.8,,0,0,2,100.0,100.0,100.0,0,0,0,2,0,0,1,2,2,2,0,1,0,0
Jordan Wooten,153186,T,STANKN,1,100.0,0,1455,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,2,2,0
TJ Morgera,154515,WR,ST ANSELM,1,10.0,0,399,59.5,,89.1,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,20,0,18,0,0,2,0
Gabriel Shell,155629,TE,TUSKEGEE,1,50.0,0,405,49.3,,56.1,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,4,0,2,0,0,2,4
Payton Shoemaker,151383,HB,INWSLY,1,7.4,0,1451,54.5,75.2,,0,0,2,16.7,16.7,100.0,0,0,0,2,0,0,0,27,2,12,0,0,0,0
Doug Washington,152241,WR,N GREENVLE,1,25.0,0,390,55.2,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,8,0,6,0,0,2,0
Owen Hnatyshyn,151403,G,INWSLY,1,100.0,0,1451,60.0,,60.1,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,2,2,0
Fabian Padin,151856,S,LINCOLN,1,100.0,0,380,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Rodney Hudson,79146,HB,UVAWIS,1,15.4,0,1320,56.8,74.8,,0,0,2,22.2,22.2,100.0,0,0,0,2,0,0,0,13,2,9,0,0,0,0
Eli Williams,151868,HB,LINCOLN,1,50.0,0,380,56.2,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,4,0,1,0,0,2,0
Islam Abdul-Rabb,151872,LB,LINCOLN,1,100.0,0,380,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Andre Williams,151890,CB,LINCOLN,1,100.0,0,380,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
