player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Luke Graves,193034,ED,TENN TECH,5,0,0,,0,0,309,0,0,60.0,61.7,0.0,70.9,53.2,73.4,1,3,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,0,52,52,0,0,49,3,0,0,34,18,0,2,1,0,0,5,0,0,0,
Xavier Hickman,193038,ED,TENN TECH,5,0,0,,0,0,309,0,0,60.2,65.3,77.9,56.2,72.9,75.1,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,2,46,46,0,0,41,5,0,0,28,16,0,2,2,1,0,3,0,0,0,
Timothy Jones,193040,CB,TENN TECH,6,0,0,44.4,0,0,309,0,0,60.6,61.5,76.9,55.5,66.4,78.8,0,0,0,0,29,0.0,0,2,0,66.4,4,0,0,4,58,36,63,1,0,0,1,0,0,62,2,25,0,0,3,0,9,0,0,59,32,14.8
Xavier Randolph,193046,ED,TENN TECH,13,7,4,,1,0,309,1,0,53.6,71.2,64.3,67.5,74.6,44.5,3,12,0,0,,20.7,6,0,1,0.0,0,3,0,2,0,1,409,407,0,4,270,133,0,2,248,160,0,17,16,4,0,18,0,0,0,
Dom Reed,193047,LB,TENN TECH,1,0,0,,0,0,309,0,0,,64.0,66.3,,61.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Mason Taylor,193050,S,TENN TECH,5,1,0,100.0,0,0,309,0,0,64.5,64.9,75.8,57.4,65.3,67.6,0,0,0,0,9,12.5,1,0,0,93.8,4,0,0,25,0,26,45,0,0,0,0,0,15,45,2,17,5,2,6,0,4,0,0,26,15,6.5
Jacory Brown,193053,DI,TXAMEA,10,1,0,,0,0,1139,0,0,59.0,55.8,40.1,55.0,59.0,59.6,0,3,0,0,,12.5,1,0,1,0.0,0,0,0,0,0,2,189,189,14,148,8,19,0,0,84,103,0,3,6,0,0,3,0,0,0,
Chibueze Ojirika,193071,CB,TXAMEA,2,0,0,,0,0,1139,0,0,,60.9,66.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,3,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,
Xavier Phipps,193114,TE,TEXAS STHN,1,0,0,,0,0,313,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Christian Ray,193115,ED,HOUCHR,10,2,1,,1,0,183,0,0,,63.5,12.7,60.7,68.0,75.6,1,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,83,83,0,4,53,26,0,0,36,47,0,1,1,0,0,2,0,0,0,
David Amaliri,193177,ED,LNDNWD,1,0,0,,0,0,949,0,0,,63.3,70.7,,61.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,
Javian Council,193208,DI,NWSTATE,2,1,0,,0,0,257,0,0,60.0,50.8,0.0,69.5,44.4,74.6,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,43,43,31,12,0,0,0,0,26,17,0,2,3,0,0,1,0,0,0,
Ziah Barry,193254,ED,ALBANY,2,0,0,,0,0,106,0,0,61.2,67.5,75.5,55.2,74.2,73.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,3,28,28,3,6,11,8,0,0,16,9,0,2,2,0,0,0,0,0,0,
Tavahri Groves,193263,WR,ALBANY,1,0,0,,0,0,106,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Omar Jackson,193266,CB,VALPO,4,0,0,50.0,0,0,332,0,0,63.4,64.3,73.7,,62.4,73.5,0,0,0,0,10,0.0,0,0,0,64.6,1,0,0,1,24,9,25,0,0,0,0,0,0,25,0,16,0,1,1,0,2,0,0,10,10,10.0
Donny Jones,193267,CB,ALBANY,12,2,0,57.1,0,0,106,0,0,57.8,63.2,82.1,57.3,84.6,30.9,0,0,0,0,68,25.0,5,0,1,133.0,8,0,0,8,243,125,268,1,0,0,1,0,0,267,2,141,13,6,13,1,14,0,2,147,51,18.4
Zakar Morris,193270,DI,ALBANY,12,9,1,,0,0,106,1,0,67.2,62.0,58.7,52.2,66.5,48.6,1,4,0,0,,15.6,7,0,2,0.0,0,1,0,0,0,0,644,642,174,459,0,9,0,2,326,318,0,21,29,3,0,6,0,0,0,
Erv Wiggins Jr.,193277,CB,ALBANY,12,8,0,55.6,0,0,106,0,0,62.8,63.8,84.9,69.9,61.7,36.6,1,1,0,0,45,26.5,13,7,2,122.8,30,1,0,106,575,346,718,8,0,0,8,0,0,710,12,360,28,8,28,3,54,3,7,451,171,15.0
Jaydon Williams,193278,S,ALBANY,4,2,0,100.0,0,0,106,0,0,62.6,68.0,77.2,59.7,77.2,80.6,0,1,0,0,5,0.0,0,0,0,87.5,1,0,0,23,0,31,52,0,0,0,0,0,25,52,1,20,4,0,2,0,1,1,0,5,1,5.0
Tomorrio Bilberry Jr.,193283,S,ARKAPB,1,0,0,33.3,0,0,112,0,0,61.1,61.4,75.2,,60.0,75.1,0,0,0,0,16,0.0,0,0,0,52.1,1,0,0,5,0,19,21,0,0,0,0,0,4,21,0,2,12,0,1,0,3,0,0,16,7,16.0
Kaylon Bradley,193286,LB,ARKAPB,2,1,0,100.0,0,0,112,0,0,52.1,42.2,72.7,55.7,39.0,34.2,0,0,0,0,1,33.3,1,0,0,79.2,1,0,0,39,0,15,39,0,0,0,0,0,0,39,6,18,0,1,1,0,1,0,0,1,5,1.0
Kristian Gammage,193294,CB,ARKAPB,11,0,0,64.0,0,0,112,0,0,64.5,61.8,0.0,68.6,58.6,33.0,0,4,1,1,28,35.0,7,0,3,72.1,16,0,0,43,3,136,295,30,0,0,30,0,22,265,14,145,197,8,13,4,25,4,1,120,84,7.5
Ja'Marlin Green,193297,S,ARKAPB,9,13,1,50.0,0,0,112,0,0,57.3,57.3,23.7,68.1,58.2,52.9,0,0,0,0,23,21.4,9,1,2,95.8,7,0,0,110,0,192,382,2,0,0,2,0,195,380,3,187,75,6,20,2,14,0,1,95,36,13.6
Dovonte Grimes,193298,S,ARKAPB,2,1,0,,0,0,112,0,0,60.0,63.2,69.0,,61.5,75.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,1,5,0,0,0,0,0,2,5,0,4,0,0,0,0,0,0,0,0,0,
Benjie Guar,193299,ED,ROB MORRIS,1,0,0,,0,0,277,0,0,,63.0,71.4,60.0,62.0,71.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,1,5,0,0,1,0,0,0,0,0,0,
Tyhaj Johnson,193306,ED,ARKAPB,3,1,0,,0,0,112,0,0,60.0,65.1,78.1,68.1,58.1,75.8,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,29,27,0,0,27,0,0,2,13,16,2,1,2,0,0,3,0,0,0,
Liam Lindo,193308,CB,BRYANT,12,2,0,51.2,1,0,124,0,0,84.0,82.5,39.4,56.3,72.5,69.9,0,0,1,2,37,10.9,5,6,1,46.3,21,0,0,63,465,312,549,0,0,0,0,0,17,549,2,235,3,10,39,0,41,0,0,215,71,10.2
Jean Louis Nunez,193309,CB,ARKAPB,2,0,0,,0,0,112,0,0,60.0,70.3,69.2,,71.5,77.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,1,5,0,0,0,0,0,0,5,0,4,3,2,2,0,0,0,0,0,0,
Amyrion Mingo,193312,CB,ARKAPB,9,3,0,67.6,0,0,112,0,0,59.6,53.3,24.7,59.1,31.3,34.2,0,0,0,0,39,26.7,12,2,1,110.3,23,0,0,16,374,199,394,0,0,0,0,0,0,394,1,194,3,7,30,3,34,0,2,263,80,11.4
Derrick Murdock,193313,LB,ARKAPB,10,7,0,100.0,0,0,112,0,0,46.4,60.7,24.3,61.7,73.5,56.6,0,3,0,0,32,17.1,7,0,1,152.1,10,1,0,216,0,104,268,24,0,0,24,0,1,244,25,139,27,15,27,1,10,4,1,137,83,13.7
Aldo Olweny,193314,LB,ARKAPB,2,0,0,0.0,0,0,112,0,0,60.0,65.8,69.1,,64.3,,0,0,0,0,,,0,0,0,39.6,0,0,0,5,0,1,5,0,0,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0,0,
Quintin Sterling,193320,S,ARKAPB,11,14,1,80.0,2,0,112,0,0,54.7,59.8,39.4,71.4,65.8,62.3,2,2,0,0,45,16.7,12,0,2,145.0,16,0,0,179,2,226,500,11,0,0,11,0,238,489,12,262,69,12,46,1,20,4,2,216,120,13.5
Kyle Vocque,193324,LB,CENT ARK,12,12,0,93.8,0,1,132,0,0,51.4,60.4,20.6,76.8,66.9,78.9,0,2,0,0,40,8.3,4,0,1,154.9,15,1,0,250,0,122,279,2,0,0,2,0,0,277,5,152,27,15,32,3,16,3,2,187,159,12.5
Zach Williams,193327,CB,ARKAPB,10,0,0,57.1,0,0,112,0,0,70.3,69.5,82.3,,62.5,78.2,0,0,0,1,29,5.6,1,1,0,86.6,12,0,0,21,296,158,320,0,0,0,0,0,0,320,0,162,2,4,17,2,21,0,2,126,33,10.5
Cornelious Bass,193329,ED,BETH COOK,11,8,0,,0,0,119,0,0,85.9,61.4,88.5,53.5,60.4,59.7,1,14,0,0,,13.5,5,0,0,0.0,0,2,0,5,0,3,468,463,0,0,440,23,0,5,255,210,0,16,24,1,0,17,0,0,0,
Ryan Bell,193330,DI,BETH COOK,5,1,0,,0,0,119,0,0,60.0,68.7,73.6,61.0,69.3,75.3,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,22,22,0,22,0,0,0,0,15,7,0,2,3,1,0,1,0,0,0,
Gabriel Cash,193332,S,BETH COOK,4,0,0,0.0,0,0,119,0,0,64.3,67.8,75.2,57.8,68.4,,0,0,0,0,,,0,0,0,39.6,0,0,0,29,0,17,33,2,0,0,2,0,0,31,2,14,2,0,0,0,1,0,0,0,0,
Jay Cummings,193334,CB,BETH COOK,9,3,0,75.0,0,0,119,0,0,65.3,62.3,80.8,58.9,46.0,32.2,0,0,0,0,49,31.3,5,1,0,108.7,9,0,0,13,121,105,161,2,0,0,2,0,0,159,1,55,25,1,8,1,12,0,0,127,52,14.1
Naim Lassiter,193338,CB,BETH COOK,12,11,0,64.7,1,0,119,2,0,65.2,61.7,18.8,53.9,56.3,70.9,1,2,1,1,35,12.5,7,2,4,93.5,33,0,0,100,3,336,589,35,0,0,35,0,0,554,14,239,451,15,38,1,51,3,3,319,151,9.7
Matthew McKenzie,193342,CB,BETH COOK,11,4,0,70.8,0,1,119,0,0,66.6,67.7,1.2,58.6,75.2,53.3,0,0,0,2,30,19.4,6,1,2,56.4,17,0,0,13,210,121,229,2,0,0,2,0,0,227,2,106,3,7,21,0,24,0,0,173,72,10.2
Dairo Melendez Jr.,193343,DI,BETH COOK,10,3,0,,0,0,119,0,0,,57.3,79.7,55.7,58.0,29.8,0,4,0,0,,25.0,2,0,0,0.0,0,0,0,0,0,0,136,136,5,129,0,2,0,0,70,66,0,2,3,0,0,4,0,0,0,
Kevin Washington Jr.,193355,LB,W ILLINOIS,11,17,0,71.4,0,0,345,0,0,90.4,88.7,85.1,72.4,77.3,80.2,2,12,0,0,28,8.5,6,0,0,78.1,15,4,0,619,2,270,661,9,0,1,8,0,0,652,62,329,29,37,48,8,21,18,0,83,78,5.5
Jackson Ashford,193357,ED,DARTMOUTH,10,1,0,,0,0,148,0,0,,59.8,78.8,57.8,62.4,73.6,2,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,67,67,0,2,56,9,0,0,54,13,0,1,1,0,0,5,0,0,0,
Thai Brown,193358,CB,DARTMOUTH,6,0,0,77.8,0,0,148,0,0,64.0,64.7,78.0,,64.8,48.3,0,0,0,0,33,22.2,2,1,1,146.5,7,0,0,17,98,64,115,0,0,0,0,0,0,115,0,51,0,2,7,1,9,0,3,87,10,12.4
Sean Chester,193359,LB,DARTMOUTH,10,4,0,84.6,0,0,148,0,0,35.7,38.0,82.6,49.1,47.4,35.4,0,5,0,0,31,23.8,5,0,0,110.3,11,1,0,135,0,82,184,41,0,0,41,0,1,143,49,53,7,5,12,0,13,6,0,136,86,12.4
Taylor Faalele,193364,DI,DARTMOUTH,8,1,0,,0,1,148,1,0,,77.3,0.0,59.3,90.7,73.6,0,0,0,0,,0.0,0,0,2,0.0,0,0,0,0,0,0,69,69,14,52,0,3,0,0,30,39,0,2,2,0,0,0,0,0,0,
Christian Harris,193366,CB,DARTMOUTH,1,0,0,0.0,0,0,148,0,0,56.1,57.8,73.7,,62.3,,0,0,0,0,,,0,0,0,39.6,0,0,0,2,22,8,24,0,0,0,0,0,0,24,0,16,0,0,0,0,1,0,0,0,0,
Gergely Hudak,193367,DI,DARTMOUTH,3,0,0,,0,0,148,0,0,,51.8,71.8,57.7,52.9,72.2,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,12,12,1,11,0,0,0,0,5,7,0,2,2,0,0,1,0,0,0,
No'Koi Maddox,193371,S,DARTMOUTH,9,4,0,83.3,0,0,148,0,0,63.1,65.0,82.4,,67.8,74.2,1,0,0,0,10,8.3,1,2,1,130.6,5,0,0,46,1,97,182,0,0,0,0,0,116,182,0,85,19,0,7,0,6,1,1,35,17,7.0
Niquis Ratcliff,193375,CB,DARTMOUTH,6,3,0,64.7,0,1,148,1,0,78.0,78.5,81.1,,75.6,71.2,0,0,0,1,18,9.1,2,1,1,56.0,11,0,0,34,240,179,277,0,0,0,0,0,0,277,0,98,3,3,17,0,17,0,0,100,39,9.1
Johnny Riley,193377,LB,DARTMOUTH,10,2,0,72.7,0,0,148,0,0,65.6,66.9,77.4,56.1,68.2,87.1,0,1,0,0,17,0.0,0,0,0,85.4,8,0,0,87,0,68,102,1,0,0,1,0,0,101,4,30,14,7,15,0,11,1,0,60,22,7.5
Johnny Fudge,193401,ED,PRESBYTERN,4,0,0,,0,0,271,0,0,,67.1,76.4,58.7,69.4,75.8,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,0,0,20,13,0,0,16,17,0,2,3,1,0,2,0,0,0,
Debo Hall,193403,CB,PRESBYTERN,4,2,0,25.0,0,0,271,0,0,86.2,88.3,75.9,76.1,67.2,79.7,0,0,0,0,5,0.0,0,1,0,39.6,1,1,0,8,0,20,31,0,0,0,0,0,3,31,0,11,19,2,1,0,4,1,0,5,9,5.0
Ethan Hamilton,193404,S,PRESBYTERN,1,0,0,0.0,0,0,271,0,0,61.0,63.9,71.8,,64.2,75.3,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,6,0,3,13,0,0,0,0,0,6,13,0,10,1,1,1,0,1,0,0,0,0,
Tariq Hollinger,193406,CB,BETH COOK,9,3,0,83.3,0,0,119,0,0,55.3,54.6,82.1,53.0,54.0,52.1,0,0,0,0,30,18.2,4,1,1,135.9,15,0,0,51,0,106,217,4,0,0,4,0,0,213,8,103,161,5,15,2,18,0,2,139,134,9.3
Ryan Largin,193410,S,PRESBYTERN,11,1,0,66.7,0,0,271,0,0,60.3,63.6,80.1,59.4,72.3,86.9,1,0,0,0,27,0.0,0,1,0,123.1,6,0,0,58,0,96,153,0,0,0,0,0,71,153,1,56,22,3,9,0,9,1,2,56,24,9.3
Caleb Makovsky,193411,S,PRESBYTERN,1,0,0,,0,0,271,0,0,60.0,60.8,68.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,5,0,0,0,0,0,5,5,0,4,0,0,0,0,0,0,0,0,0,
Bryce Stringer,193418,ED,PRESBYTERN,6,1,0,100.0,0,0,271,0,0,50.7,54.4,79.7,60.3,55.7,43.0,0,3,0,0,15,33.3,2,0,0,118.8,1,0,0,0,0,1,44,43,0,0,39,4,0,1,21,22,1,2,3,1,1,3,0,15,7,15.0
Justin Tilton,193419,LB,PRESBYTERN,1,0,0,,0,0,271,0,0,60.5,56.8,70.7,,55.6,73.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,13,0,3,13,0,0,0,0,0,0,13,0,10,0,1,1,0,0,0,0,0,0,
Chris Vickerson,193420,TE,PRESBYTERN,1,0,0,,0,0,271,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Jason Wiggins,193422,CB,PRESBYTERN,9,0,0,40.0,0,0,271,0,0,80.0,76.2,78.9,52.5,57.5,47.7,0,1,0,1,29,25.0,1,1,0,25.8,2,0,0,4,79,52,89,2,0,0,2,0,0,87,3,34,2,0,3,0,5,1,0,36,2,18.0
Keith Green,193710,DI,ALAB A&M,9,4,0,,0,0,104,0,0,64.3,75.7,28.7,71.3,75.8,67.6,2,3,0,0,,8.3,1,0,1,0.0,0,0,0,0,0,0,135,135,31,76,17,11,0,0,76,59,0,6,7,1,0,5,0,0,0,
Khamoni Merrell,193721,DI,ALAB A&M,1,0,0,,0,0,104,0,0,,84.7,66.6,70.0,60.0,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,
John Robinson,193731,LB,ALAB A&M,11,9,0,90.0,0,0,104,1,0,58.9,66.4,83.3,50.3,75.6,62.0,0,2,0,0,48,16.3,8,0,0,131.9,18,0,0,205,0,120,301,43,0,0,43,0,1,258,30,151,52,15,32,0,20,2,1,233,105,12.9
Chris Brown,193957,DI,AUSTINPEAY,3,0,0,,0,0,116,0,0,,63.5,78.0,53.2,70.4,49.7,0,2,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,71,71,22,43,0,6,0,0,44,27,0,3,4,1,0,2,0,0,0,
Matt Goehring,194241,LB,S DAK ST,14,3,0,75.0,0,0,292,0,0,54.2,56.6,78.8,64.9,58.4,50.6,0,1,0,0,10,18.8,3,1,1,84.4,6,1,0,119,1,65,129,2,0,0,2,0,0,127,4,60,7,6,10,1,8,2,0,38,30,6.3
Xhavion Reese,194474,LB,N IOWA,2,0,0,,0,0,255,0,0,61.4,62.0,68.1,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,4,5,1,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,
Jalen Mayo,194607,CB,STF AUSTIN,14,6,0,50.0,0,1,301,0,0,88.4,90.3,86.6,57.2,90.8,77.6,0,0,0,4,34,7.8,4,8,2,39.0,27,0,0,22,689,438,737,6,0,0,6,0,5,731,2,297,14,15,41,2,54,0,1,258,99,9.6
Kamari Blankumsee,194752,S,NC A&T,5,7,0,92.9,0,0,246,0,0,47.5,53.1,83.5,57.7,66.5,61.1,0,0,0,0,82,8.0,2,0,0,158.3,13,0,0,35,6,91,185,10,0,0,10,0,30,175,4,90,104,7,16,1,14,0,4,217,175,16.7
Adeon Farmer,194765,ED,FL A&M,4,0,0,,0,0,164,0,0,,62.3,74.5,55.9,66.6,29.0,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,18,18,0,3,12,3,0,0,10,8,0,0,1,0,0,1,0,0,0,
Kentrell Lawson,194784,LB,ALAB A&M,2,0,0,,0,0,104,0,0,60.0,61.8,70.8,55.2,64.0,40.2,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,7,0,1,10,3,0,0,3,0,0,7,2,7,0,0,1,0,0,1,0,0,0,
Yasir Holmes,194876,ED,TARLETON,14,7,0,0.0,2,1,401,0,0,71.3,84.1,46.2,81.5,79.8,83.9,7,10,0,0,,5.7,2,0,2,39.6,0,10,0,11,0,10,418,405,0,0,388,17,2,13,210,198,0,28,26,5,1,27,0,0,0,
Vincent Nwachi,194905,CB,MAINE,12,9,0,53.7,1,0,212,1,0,87.7,86.5,84.7,46.5,82.3,77.6,0,0,0,1,41,7.8,4,3,2,67.9,22,0,0,84,505,342,610,16,0,0,16,0,1,594,12,256,3,17,38,1,41,0,1,228,106,10.4
Jaylen Olokun,195111,LB,W ILLINOIS,3,3,0,0.0,0,0,345,0,0,52.1,69.1,72.8,59.4,79.2,79.9,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,20,0,2,23,2,0,0,2,0,0,21,1,20,1,1,2,0,1,0,0,0,0,
Jakarri Martin II,195211,CB,NC CENT,5,4,0,61.5,0,0,247,0,0,56.3,59.0,80.0,,73.3,66.5,0,0,0,0,15,14.3,2,0,1,75.8,8,0,0,5,130,89,148,0,0,0,0,0,4,148,0,59,9,3,8,0,13,0,0,70,32,8.8
James Summersett,195320,S,HAMPTON,12,4,0,77.8,0,0,178,0,0,64.7,63.1,0.0,54.5,64.0,44.7,0,0,0,0,22,25.9,7,1,2,131.0,7,0,0,62,0,144,211,0,0,0,0,0,100,211,4,63,49,5,16,2,9,0,1,59,35,8.4
Justin Richardson,195437,CB,W ILLINOIS,10,5,0,61.2,0,1,345,1,0,61.7,61.5,3.0,71.9,64.2,58.9,0,0,0,2,94,17.3,9,4,2,118.8,30,0,0,56,444,262,517,5,0,0,5,0,1,512,3,252,10,8,38,1,49,0,5,572,214,19.1
Romarion Warner,195461,DI,SCAR STATE,6,3,0,,0,0,290,0,0,,51.9,0.0,61.5,55.3,74.1,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,40,40,4,36,0,0,0,0,16,24,0,0,1,0,0,0,0,0,0,
Tolu Awoyemi,195606,ED,NEWHVN,10,0,0,,1,0,1013,0,0,63.4,60.8,18.9,62.4,60.0,64.5,1,1,0,0,,22.2,2,0,1,0.0,0,0,0,0,0,3,97,96,0,0,86,10,0,1,48,46,1,5,7,0,0,2,0,0,0,
David Chase III,195611,S,NEWHVN,4,2,0,100.0,0,0,1013,0,0,71.8,69.1,76.2,,61.1,71.1,0,0,0,0,20,9.1,1,0,0,108.3,2,0,0,43,1,25,57,0,0,0,0,0,8,57,0,32,5,2,8,0,2,0,0,20,-1,10.0
Keyishaun Robinson,195838,S,PRESBYTERN,5,1,0,100.0,0,0,271,0,0,67.3,65.9,77.4,65.8,56.6,47.9,0,1,0,0,3,25.0,1,0,0,79.2,1,0,0,19,0,37,63,0,0,0,0,0,26,63,3,23,18,2,2,0,1,1,0,3,7,3.0
Stephan French,195881,S,W GEORGIA,3,0,0,100.0,0,0,1177,0,0,61.9,62.1,73.2,,60.0,41.8,0,0,0,0,19,33.3,1,0,0,118.8,1,0,0,8,0,20,22,0,0,0,0,0,12,22,0,2,2,0,2,0,1,0,0,19,7,19.0
Tre' Holloway,196317,WR,TENN TECH,2,0,0,,0,0,309,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Justin Mcilwain,196347,S,MORGAN ST,5,1,0,66.7,0,0,235,0,0,58.8,62.1,78.8,67.9,64.3,67.9,0,0,0,0,13,11.1,1,0,0,86.8,2,0,0,29,1,49,98,2,0,0,2,0,52,96,2,47,14,3,7,0,3,0,0,21,16,10.5
Masiah Thorne,196385,S,HOWARD,12,5,0,62.5,0,0,184,0,0,61.0,63.9,81.7,59.2,68.0,78.0,0,1,0,0,40,8.0,2,2,0,145.8,5,0,0,121,1,125,252,0,0,0,0,0,105,252,1,126,24,7,18,0,8,1,1,106,42,21.2
Anthony Brown,196437,LB,MS VLY ST,4,2,0,75.0,0,0,228,0,0,68.2,67.9,0.0,66.2,66.8,64.8,2,0,0,0,14,11.8,2,0,1,88.5,3,0,0,102,0,40,123,21,0,0,21,0,0,102,14,69,0,6,13,1,4,2,0,23,8,7.7
Cali Byrd,196438,S,MS VLY ST,1,0,0,,0,0,228,0,0,62.0,54.9,0.0,60.0,64.2,,0,0,0,0,,,0,0,1,0.0,0,0,0,8,0,3,15,1,0,0,1,0,0,14,1,11,6,0,0,0,0,0,0,0,0,
Tacolby Grant,196443,DI,MS VLY ST,12,5,0,,0,0,228,0,0,60.0,56.9,85.6,52.6,58.3,48.2,0,2,0,0,,13.6,3,0,0,0.0,0,0,0,1,0,0,375,374,171,194,6,3,0,1,185,190,0,10,14,2,0,2,0,0,0,
Prince Ijioma,196445,CB,MS VLY ST,11,5,0,69.0,0,0,228,0,0,70.9,70.9,84.3,53.3,68.6,77.3,0,0,0,0,47,7.9,3,2,2,136.5,20,0,0,51,388,247,482,3,0,0,3,0,28,479,3,232,11,8,30,2,29,0,5,260,125,13.0
Brandon Purifoy,196454,S,MS VLY ST,7,0,0,57.1,0,0,228,0,0,61.9,64.0,80.4,69.4,63.3,52.6,1,0,0,0,21,21.4,3,0,0,72.3,4,0,0,27,0,49,120,3,0,0,3,0,22,117,3,68,68,3,11,0,7,1,0,38,37,9.5
Chaunnsey Triplett,196461,LB,MS VLY ST,8,0,0,,0,0,228,0,0,62.0,67.8,77.7,77.5,60.6,34.5,1,0,0,0,,40.0,2,0,0,0.0,0,2,0,82,0,35,85,2,0,0,2,0,0,83,11,39,1,2,3,0,0,3,0,0,0,
Vashun Turner,196462,DI,MS VLY ST,4,1,0,,0,0,228,0,0,,68.0,0.0,74.5,69.4,74.5,0,2,0,0,,0.0,0,0,2,0.0,0,1,0,0,0,0,68,68,41,27,0,0,0,0,40,28,0,3,2,1,0,3,0,0,0,
Adjatay Abegesah,196466,LB,STHLSK,12,0,0,,0,0,1470,0,0,66.3,71.3,83.4,69.5,65.0,56.3,3,3,0,0,,50.0,1,0,0,0.0,0,2,0,53,0,38,108,36,0,0,36,0,0,72,42,28,19,3,1,0,0,8,0,0,0,
Julian Amankwah,196467,LB,STHLSK,1,0,0,,0,0,1470,0,0,,62.0,66.2,,60.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,3,1,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,
Demi Atere,196469,DI,STHLSK,3,0,0,,0,0,1470,0,0,,56.7,72.9,59.0,57.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,13,13,1,11,0,1,0,0,3,10,0,0,0,0,0,0,0,0,0,
Anthony Busa,196472,S,STHLSK,12,18,0,48.4,0,0,1470,0,0,70.5,73.1,0.0,75.9,77.7,86.4,0,0,0,2,30,9.1,7,4,3,39.7,15,1,0,373,1,352,704,8,0,0,8,0,261,696,0,352,61,10,52,2,31,1,0,180,22,12.0
Spencer Davila,196474,S,STHLSK,12,2,0,73.3,1,0,1470,0,0,60.2,63.2,79.2,,73.0,72.0,0,0,0,1,52,7.7,1,1,1,117.2,11,0,0,46,30,97,137,3,0,0,3,0,3,134,0,40,55,5,10,0,15,0,3,152,74,13.8
Sidoine Djimbou,196475,S,STHLSK,12,15,0,66.7,1,0,1470,0,0,66.5,68.5,33.3,,72.3,70.0,0,0,0,1,69,14.0,7,6,2,104.2,10,0,0,137,4,241,467,0,0,0,0,0,264,467,0,226,62,6,28,1,15,0,1,303,100,30.3
