player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Malcolm Johnson Jr.,124402,WR,AUBURN,1,0,0,115,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,0,0
Oscar Chapman,124403,P,AUBURN,12,0,0,115,,,66.8,,,,63.4,,74.6,73.1,0,1,57,0,0,1,57,0,0
Sammy Cohen,124407,LB,AUBURN,1,0,0,115,,,,,,,64.1,,,69.2,0,0,0,0,0,0,0,7,0
Jayden Jones,124724,ED,SMU,9,0,0,287,59.1,,,,,,62.3,,,65.4,0,0,0,9,6,0,0,0,0
Junior Colson,124827,LB,MICHIGAN,14,0,0,222,59.0,,,,,,59.8,,,70.6,0,0,0,34,2,0,22,9,0
Jake Briningstool,124831,TE,CLEMSON,4,0,0,140,,,,,,,60.4,,,65.9,0,0,0,0,1,4,0,0,0
Myles Pollard,124835,CB,MICHIGAN,2,0,0,222,,,,,,,62.3,,,68.9,0,0,0,0,3,3,0,7,0
Logan Muckey,124972,WR,MISSOURI,13,0,0,229,,,,,,,66.5,,,83.8,0,0,0,0,68,66,10,49,0
Jaylin Noel,125155,WR,IOWA STATE,12,0,0,193,,,,59.0,,,48.1,63.7,,28.8,0,1,0,1,7,39,0,69,0
Camby Goff,125268,CB,AIR FORCE,13,0,0,101,59.9,,,,,,67.2,,,73.8,0,0,0,27,0,0,11,53,0
Jayden Goodwin,125269,S,AIR FORCE,13,0,0,101,60.0,,,,,,64.4,,,75.5,0,0,0,25,10,0,34,37,0
Michael Mack II,125273,CB,AIR FORCE,12,0,0,101,60.0,,,,,,65.8,,,76.2,0,0,0,21,1,0,0,46,0
Alec Mock,125275,LB,AIR FORCE,11,0,0,101,59.9,,,,,,66.9,,,72.5,0,0,0,17,0,0,0,20,0
Kalawai'a Pescaia,125277,DI,AIR FORCE,6,0,0,101,58.6,,,,,,59.6,,,66.9,0,0,0,12,0,0,0,4,0
Trey Taylor,125278,S,AIR FORCE,13,0,0,101,59.8,,,,,,69.2,,,31.8,0,1,0,28,1,2,35,60,3
Johnathan Youngblood,125280,LB,AIR FORCE,10,1,0,101,59.9,,,,,,70.2,,,74.7,0,0,0,14,30,2,26,21,1
Nick Bags,125315,DI,USF,9,0,0,327,58.8,,,,,,59.3,,,66.7,0,0,0,17,0,0,0,2,0
Zae Baines,125316,WR,TEMPLE,9,1,0,306,,,,,,,55.3,60.3,,45.7,3,1,0,0,11,1,32,30,2
Rory Bell,125317,K,TEMPLE,12,0,0,306,,57.4,,,56.1,,63.4,,,76.4,1,0,12,0,58,0,0,0,3
Trey Blair,125318,HB,TEMPLE,12,0,0,306,,,,59.9,,,54.4,,,32.2,1,1,0,0,8,43,56,16,1
Sam Davis,125321,G,TEMPLE,1,0,0,306,,,60.0,,,,60.0,,,63.7,0,0,1,0,0,0,0,0,0
James Della Pesca,125322,TE,TEMPLE,10,0,0,306,,,70.7,,,,67.1,,,65.5,0,0,33,0,7,9,46,0,0
Magnus Geers,125326,TE,TEMPLE,6,0,0,306,,,65.6,,,,63.0,,,65.0,0,0,16,0,8,3,2,0,0
Daiyaan Hawkins,125329,CB,TEMPLE,6,0,0,306,59.7,,,,,,61.7,,,29.3,0,1,0,5,2,0,14,8,1
Muheem McCargo,125333,CB,TEMPLE,12,1,0,306,59.9,,,,,,62.3,,,81.9,0,0,0,2,47,46,50,31,4
Demerick Morris,125335,DI,TEMPLE,12,0,0,306,57.2,,,,,,56.7,,,69.8,0,0,0,64,0,0,0,7,0
Alex Odom,125337,S,TEMPLE,12,0,0,306,59.6,,,,,,55.6,,,79.3,2,0,0,54,40,31,6,38,1
Gage Panno,125338,LB,TEMPLE,5,0,0,306,,,,,,,65.4,,,66.0,0,0,0,0,3,8,5,0,0
Bryce Thoman,125342,G,TEMPLE,9,0,0,306,,,73.6,,,,64.6,,,68.5,0,0,35,0,0,0,0,0,0
Darian Varner,125344,ED,TEMPLE,10,0,0,306,59.4,,,,,,62.6,,,68.6,0,0,0,14,0,0,0,10,0
Jalen Ware,125346,S,TEMPLE,10,0,1,306,59.7,,,,,,50.8,,,29.1,2,1,0,30,18,0,12,22,2
Kobe Wilson,125348,LB,TEMPLE,12,0,0,306,59.7,,,,,,69.1,,,36.6,1,1,0,31,22,59,55,16,2
D.J. Woodbury,125349,ED,TEMPLE,10,0,0,306,59.9,,,,,,71.9,,,77.4,0,0,0,16,21,56,5,27,1
Jacob Dennison,125354,T,OHIO,2,0,0,259,,,60.0,,,,60.8,,,66.5,0,0,3,0,0,0,0,0,0
Jacob Jenkins,125365,TE,COAST CAR,3,0,0,141,,,63.5,,,,62.2,,,62.0,0,0,12,0,0,0,0,0,0
Brad Roberts,125398,HB,AIR FORCE,2,0,0,101,,,,58.0,,,59.8,,,61.8,0,0,0,0,0,3,0,0,0
Anthony Rodriguez,125399,K,AIR FORCE,4,0,0,101,,65.9,,,,,60.0,,,25.5,0,1,7,0,0,0,0,0,0
Kupono Blake,125402,DI,AIR FORCE,3,0,0,101,59.1,,,,,,60.2,,,65.4,0,0,0,3,0,0,0,2,0
Nasir Rashid,125403,LB,AIR FORCE,1,0,0,101,,,,,,,38.3,,,63.1,0,0,0,0,2,0,0,0,0
Corey Collins,125404,CB,AIR FORCE,10,0,0,101,60.0,,,,,,70.5,,,76.5,0,0,0,2,1,8,0,26,1
Josh McCormick,125639,K,OREGON ST,2,0,0,265,,,,,41.6,,60.0,,,67.0,0,0,0,0,3,0,0,0,1
Noah Josey,126259,G,VIRGINIA,10,0,0,335,,,72.2,,,,63.5,,,66.5,0,0,38,0,0,0,1,0,0
James Stewart,126263,ED,MEMPHIS,9,0,0,218,60.0,,60.0,,,,72.8,,,73.8,0,0,1,1,39,42,0,20,3
Langston Patterson,126465,LB,VANDERBILT,12,2,0,333,,,,59.6,,,65.9,,,85.6,3,0,0,0,58,82,22,33,1
Kriston Esnard,126596,K,TULANE,6,0,0,319,,71.8,,,,,60.9,,60.0,66.0,0,0,26,0,0,0,1,0,0
Justin Weaver,126597,S,ARMY,1,0,0,114,,,,,,,60.2,,,62.9,0,0,0,0,2,0,0,0,0
Waylon Adams,126895,TE,TULSA,1,0,0,320,,,60.0,,,,60.0,,,60.2,0,0,1,0,0,0,0,0,0
Alex Broome,126959,HB,BOSTON COL,2,0,0,121,,,,,,,59.7,,,67.7,0,0,0,0,0,14,0,0,0
Jay Fair,127145,WR,AUBURN,3,0,0,115,,,,,,,49.5,,,65.4,0,0,0,0,6,1,0,0,0
Jordan Nabors,127151,WR,BAYLOR,9,0,0,118,,,,59.5,,,59.9,91.1,,65.3,0,0,0,0,0,34,0,4,0
Grady Brewer,127171,LB,N TEXAS,13,0,0,251,,,,61.8,,,47.2,,,29.2,1,2,0,0,84,81,3,38,0
Avyonne Jones,127249,CB,WISCONSIN,2,0,0,349,59.8,,,,,,66.4,,,71.1,0,0,0,2,0,0,0,8,0
RJ Maryland,127250,TE,SMU,1,0,0,287,,,60.0,,,,61.4,,,60.6,0,0,7,0,0,0,0,0,0
Brady Boyd,127298,WR,TEXAS TECH,1,0,0,315,,,,,,,60.2,,,66.3,0,0,0,0,0,2,0,0,0
Cinque Williams,127302,S,UTSA,6,0,0,331,,,,,,,55.9,,,73.1,2,0,0,0,20,0,9,6,1
Pete Schuh,127337,CB,OKLAHOMA,3,0,0,261,,,,,,,60.8,,,65.9,0,0,0,0,4,1,0,0,0
Jayden Rowe,127409,CB,OKLAHOMA,4,0,0,261,60.0,,,,,,70.2,,,74.1,0,0,0,2,10,8,0,12,0
AJ Green,127442,HB,ARKANSAS,13,0,1,111,,,,49.2,,,58.9,,,32.6,0,1,0,0,1,80,37,31,1
Alex Bacchetta,127516,P,PENN STATE,2,0,0,266,,,,,,,60.0,,59.7,67.3,0,0,0,0,0,0,4,0,0
Jace Waters,127616,CB,AIR FORCE,3,0,0,101,,,,,,,65.0,,,68.7,0,0,0,0,16,4,0,0,0
Brendan Bentley,127620,LS,AIR FORCE,13,0,0,101,,,78.9,,,73.4,70.0,,,66.0,0,0,63,0,0,0,33,0,0
Keydrain Calligan,127949,S,LA MONROE,12,1,0,209,59.6,,,,,,63.2,,,71.6,0,0,0,41,18,11,0,24,0
Rico Barfield,128012,HB,BALL ST,1,0,0,117,,,,,,,60.0,,,64.5,0,0,0,0,0,0,1,0,0
JK Johnson,128013,CB,OHIO STATE,13,0,2,260,59.5,,,,,,40.5,57.7,,29.0,0,2,0,22,59,0,2,67,1
Taj Butts,128015,FB,MISSOURI,6,0,0,229,,,,,,,63.1,,,72.5,0,0,0,0,4,3,0,21,0
Mekhi Wingo,128050,DI,LSU,13,0,0,211,59.0,,,,,,60.7,,,70.6,0,0,0,51,0,0,2,8,0
Viczaril Alobwede,128071,ED,UMASS,7,0,0,216,59.0,,,,,,59.1,,,64.3,0,0,0,11,0,0,0,0,0
Tristan Armstrong,128072,CB,UMASS,11,0,0,216,59.9,,,59.9,,,47.6,,,37.8,0,3,0,1,34,50,4,45,1
Josh Atwood,128073,C,UMASS,12,0,0,216,,,71.4,,,,58.8,,,29.4,0,1,26,0,0,0,79,0,0
Aaron Beckwith,128074,DI,UMASS,3,0,0,216,58.5,,,,,,58.3,,,63.8,0,0,0,6,0,0,0,0,0
Josh Brunelle,128077,LB,UMASS,10,0,0,216,,,,59.9,,,58.1,,,68.2,0,0,0,0,1,62,0,0,0
Osei Dixon,128081,S,UMASS,5,0,0,216,,,,,,,67.5,,,74.2,0,0,0,0,0,0,0,29,0
Jonny Hassard,128082,T,UMASS,9,0,0,216,,,67.7,,,,63.4,,,67.1,0,0,23,0,0,0,0,0,0
Taishan Holmes,128083,DI,NWESTERN,5,0,0,256,58.2,,,,,,58.6,,,67.9,0,0,0,17,0,0,0,8,0
Joe Horn,128084,C,UMASS,1,0,0,216,,,60.0,,,,60.6,,,63.2,0,0,2,0,0,0,0,0,0
Gerrell Johnson,128085,LB,UMASS,12,4,0,216,59.7,,,,,,72.3,,,30.0,1,3,0,33,42,0,72,21,4
Cody Jones,128086,S,GA STATE,4,0,0,175,,,,,,,29.5,,,68.2,1,0,0,0,19,2,3,0,0
Hugo Klages,128087,DI,UMASS,11,0,0,216,57.1,,,,,,49.9,,,28.4,0,1,0,43,0,0,26,0,0
Nahji Logan,128090,LB,UMASS,12,0,0,216,59.7,,,,,,64.6,,,69.6,0,0,0,31,0,1,23,0,1
Jackson Manning,128093,TE,UMASS,1,0,0,216,,,,,,,59.8,,,64.6,0,0,0,0,0,0,2,0,0
Ellis Merriweather,128096,HB,UMASS,7,0,0,216,,,,,,,56.2,,,70.3,1,0,0,0,0,0,44,0,1
Ethan Mottinger,128100,G,UMASS,12,0,0,216,,,71.6,,,,64.0,,,68.8,0,0,31,0,0,0,5,0,0
Te'Rai Powell,128102,S,UMASS,7,0,0,216,59.9,,,,,,60.1,,,63.4,0,0,0,24,0,0,0,0,0
Myles Turner,128105,LB,UMASS,11,0,0,216,,,,,,,36.8,,,73.7,2,1,0,0,26,5,8,39,0
Austin Bolt,128118,WR,BOISE ST,1,0,0,120,,,,,,,60.7,,,65.1,0,0,0,0,1,5,0,0,0
Latrell Caples,128119,WR,BOISE ST,10,0,0,120,,,,,,,61.6,74.6,,67.5,0,0,0,0,1,0,0,44,0
Jaylen Clark,128122,CB,BOISE ST,14,3,0,120,60.1,,,,,,61.8,,,32.7,0,2,0,13,81,53,15,74,4
Matt Greenwald,128129,WR,COLO STATE,5,0,0,144,,,,,,,65.0,60.3,,68.9,0,0,0,0,0,0,0,24,0
Herbert Gums,128130,DI,BOISE ST,12,0,0,120,58.1,,,,,,59.2,,,69.7,0,0,0,21,0,0,0,9,0
Gabe Hunter,128132,ED,BOISE ST,7,0,0,120,59.1,,,,,,60.3,,,67.0,0,0,0,11,0,0,0,6,0
Kaonohi Kaniho,128134,CB,BOISE ST,12,0,0,120,87.1,,,,,,90.0,,,71.6,0,0,0,33,0,1,2,7,0
Andy Nwaoko,128136,ED,BOISE ST,1,0,0,120,,,,,,,60.0,,,63.5,0,0,0,0,0,0,0,1,0
Divine Obichere,128137,DI,BOISE ST,11,0,0,120,58.1,,,,,,59.0,,,69.7,0,0,0,20,0,0,0,9,0
Cole Wright,128143,WR,BOISE ST,9,0,0,120,,,,56.7,,,56.7,,,71.9,0,0,0,0,13,31,5,26,0
Cam Bariteau,128145,DI,COLO STATE,12,0,0,144,58.0,,,,,,59.5,,,67.8,0,0,0,29,0,0,54,4,0
Henry Blackburn,128146,S,COLO STATE,10,0,0,144,59.5,,,,,,64.3,,,51.8,1,1,0,47,18,17,49,24,3
Brian Crespo-Jaquez,128148,T,COLO STATE,1,0,0,144,,,60.0,,,,60.0,,,61.6,0,0,1,0,0,0,0,0,0
Brandon Guzman,128153,CB,COLO STATE,11,0,0,144,59.5,,,,,,59.4,,,36.3,0,2,0,35,16,7,39,45,0
Brandon Hickerson-Rooks,128155,ED,COLO STATE,7,0,0,144,59.9,,,,,,55.7,,,71.6,0,0,0,1,11,1,0,10,0
Tautai Li'o Marks,128158,G,TULSA,12,0,0,320,,,76.5,,,,65.9,,,74.1,0,0,66,0,0,0,0,0,0
James Mitchell,128160,DI,COLO STATE,11,0,0,144,58.0,,,,,,60.1,,,69.3,0,0,0,17,0,0,46,6,0
Dane Olson,128163,WR,COLO STATE,9,0,0,144,,,,,,,76.2,,,77.8,0,0,0,0,0,32,0,24,0
Owen Snively,128166,T,COLO STATE,4,0,0,144,,,63.5,,,,62.4,,,64.6,0,0,13,0,0,0,0,0,0
Chase Wilson,128170,LB,COLO STATE,12,0,0,144,59.9,,62.9,,,,64.9,,,81.1,1,0,11,11,37,53,48,15,1
Kosi Agina,128171,S,FRESNO ST,14,3,0,169,59.8,,,,,,79.2,,,78.9,1,0,0,16,77,27,46,8,7
Mac Dalena,128174,WR,FRESNO ST,14,1,0,169,,,,61.8,,,73.7,,,80.6,1,0,0,0,83,2,53,60,7
Logan Fife,128176,QB,FRESNO ST,6,0,0,169,,,62.5,,,,61.2,,,60.8,0,0,17,0,0,0,0,0,0
Da'Marcus Johnson,128179,ED,FRESNO ST,4,0,0,169,90.2,,,,,,91.5,,,64.7,0,0,0,13,0,0,0,0,0
Tyler Mello,128186,LB,FRESNO ST,9,1,0,169,60.0,,,,,,63.7,,,70.1,2,0,0,1,56,13,1,0,5
Julian Polendo,128188,T,FRESNO ST,11,0,0,169,,,74.7,,,,64.8,,,67.5,0,0,57,0,0,0,0,0,0
Malik Sherrod,128189,HB,FRESNO ST,14,0,0,169,,,,68.6,,,67.0,,,77.0,0,0,0,0,41,63,1,40,0
Zion Bowens,128192,WR,HAWAII,4,0,0,180,,,,,,,60.1,,,65.5,0,0,0,0,0,12,0,0,0
Ezra Evaimalo,128195,DI,HAWAII,13,0,0,180,59.7,,,,,,61.2,,,67.5,0,0,0,46,0,0,55,4,0
Ben Falck,128196,K,HAWAII,12,0,0,180,,,66.1,,,,62.0,,,61.1,0,0,47,0,0,0,0,0,0
Kilohana Haasenritter,128199,HB,OREGON,7,0,0,264,,,,,,,66.5,,,75.8,0,0,0,0,21,0,0,22,1
Cam Lockridge,128202,CB,FRESNO ST,10,0,0,169,59.4,,,,,,61.0,,,70.5,0,0,0,25,0,0,0,2,0
Tamatoa Mokiao-Atimalala,128204,WR,HAWAII,3,0,0,180,,,,,,,58.2,,,67.5,0,0,0,0,1,18,0,0,0
Jalen Perdue,128209,CB,HAWAII,11,0,0,180,,,,55.9,,,63.6,,,72.7,1,0,0,0,5,60,21,23,1
Dior Scott,128211,WR,HAWAII,9,0,0,180,,,,,,,60.3,60.3,,71.8,0,0,0,0,0,19,0,24,0
Matthew Shipley,128212,K,HAWAII,13,0,0,180,,79.5,,,,,63.5,,58.5,74.9,0,0,49,0,0,0,64,0,0
Maurice Ta'ala,128215,C,HAWAII,12,0,0,180,,,20.7,,,,35.5,,,65.6,0,0,46,0,0,0,0,0,0
John Tuitupou,128217,DI,HAWAII,13,0,0,180,76.8,,60.0,,,,83.9,,,71.4,0,0,4,70,0,0,1,7,0
Riley Wilson,128218,ED,HAWAII,4,0,0,180,,,,,,,54.3,,,71.1,1,0,0,0,15,0,23,4,0
Marquese Allen-Patmon,128219,S,NEVADA,11,1,0,239,60.0,,,,,,60.2,,,29.6,1,2,0,1,45,47,38,40,3
Nick Barcelos,128220,LS,NEVADA,12,0,0,239,,,,,,78.4,67.5,,,67.9,3,0,0,0,0,0,74,0,2
Jamaal Bell,128222,WR,NEVADA,7,0,0,239,,,,57.7,,,61.7,,,65.1,0,0,0,0,4,38,0,2,0
Davion Blackwell,128223,LB,NEVADA,5,0,0,239,59.8,,,,,,59.2,,,67.2,0,0,0,6,17,0,0,1,0
Micah Camat,128225,CB,NEVADA,8,1,0,239,60.0,,,,,,77.7,,,79.7,0,0,0,1,25,5,44,33,2
Matt Freem,128228,P,NEVADA,12,0,0,239,,,65.9,,,,63.4,,65.2,72.8,0,0,44,0,0,0,52,0,1
Jacob Gardner,128229,T,COLO STATE,5,0,0,144,,,62.5,,,,62.2,,,64.9,0,0,11,0,0,0,0,0,0
Tory Horton,128232,WR,COLO STATE,9,0,0,144,,,,,,,61.5,70.6,,67.7,0,0,0,0,1,0,0,47,0
Matthew Killam,128233,K,NEVADA,12,0,0,239,,46.9,,,73.0,,63.2,,,75.6,0,0,17,0,53,0,0,0,1
Angel King,128234,S,COLO STATE,6,0,0,144,60.0,,,,,,63.0,,,84.7,0,0,0,24,9,0,10,3,0
Wesley Kommer,128235,HB,NEVADA,11,0,0,239,,,,,,,67.2,,,79.5,0,1,0,0,12,37,8,46,0
Micah Lilo,128236,LB,NEVADA,12,0,0,239,60.1,,,,,,65.8,,,80.0,0,0,0,3,2,71,11,41,0
Tyriq Mack,128237,S,NEVADA,12,0,0,239,59.9,,,,,,65.3,,,71.6,0,0,0,44,4,0,0,14,0
Tongiaki Mateialona,128238,LB,NEVADA,12,0,0,239,59.8,,,59.9,,,60.3,,,47.2,1,1,0,46,49,6,34,6,2
Peter Montini,128239,TE,COLO STATE,9,0,0,144,,,67.8,,,,72.3,,,80.7,0,0,22,0,18,38,52,36,2
Avery Morrow,128240,HB,COLO STATE,12,0,0,144,,,66.0,,,,63.1,,,72.5,0,0,17,0,0,52,0,14,0
Frank Poso,128243,G,NEVADA,11,0,0,239,,,75.4,,,,64.8,,,63.9,0,0,40,0,0,0,0,0,0
Zeke Robbins,128244,CB,NEVADA,10,0,0,239,60.2,,,,,,45.1,,,73.5,0,0,0,7,17,3,36,7,0
Grant Starck,128245,T,NEVADA,12,0,0,239,,,72.4,,,,64.2,,,66.1,0,0,44,0,0,0,0,0,0
RJ Taylor,128246,G,NEVADA,1,0,0,239,,,60.0,,,,61.4,,,62.0,0,0,4,0,0,0,0,0,0
Teivis Tuioti,128247,DI,COLO STATE,7,0,0,144,58.8,,,,,,60.5,,,67.0,0,0,0,8,0,0,0,5,0
Adam Weynand,128248,ED,NEVADA,12,0,0,239,59.2,,,,,,63.3,,,83.8,1,0,0,9,42,43,53,45,3
Thomas Witte,128249,ED,NEVADA,9,0,0,239,59.3,,,,,,61.0,,,72.1,0,0,0,28,0,2,0,5,0
Leke Asenuga,128251,G,N TEXAS,14,0,0,251,,,79.9,,,,67.0,,,74.7,0,0,81,0,0,0,0,0,0
Jer'Marques Bailey,128253,T,NEW MEXICO,7,0,0,241,,,69.7,,,,63.6,,,65.5,0,0,31,0,0,0,0,0,0
OJ Bartley,128254,FB,NEW MEXICO,10,0,0,241,59.8,,,,,,59.2,,,77.1,0,0,0,1,0,46,13,0,1
Greg Brown II,128256,T,NEW MEXICO,6,0,0,241,,,60.0,,,,61.6,,,63.5,0,0,8,0,0,0,2,0,0
Tavian Combs,128258,S,NEW MEXICO,3,0,0,241,59.8,,,,,,68.0,,,69.6,0,0,0,5,5,0,15,0,1
Kyler Drake,128260,ED,NEW MEXICO,11,0,0,241,59.0,,60.0,,,,64.9,,,73.0,0,0,2,23,0,11,0,31,0
Austin Erickson,128261,WR,NEW MEXICO,1,0,0,241,,,,,,,59.9,,,63.0,0,0,0,0,0,3,0,0,0
Adam Gay,128262,T,NEW MEXICO,11,0,0,241,,,72.2,,,,64.6,,,73.2,0,0,37,0,0,0,0,0,0
Isaak Gutierrez,128263,G,NEW MEXICO,12,0,0,241,,,74.2,,,,64.0,,,71.7,0,0,38,0,0,0,69,0,0
Dion Hunter,128264,LB,NEW MEXICO,9,0,0,241,59.6,,,,,,69.7,,,86.5,0,0,0,28,2,0,13,8,1
Nathaniel Jones,128265,HB,NEW MEXICO,4,0,0,241,,,,51.6,,,61.6,,,64.1,0,0,0,0,5,2,0,0,0
Ray Leutele,128269,LB,NEW MEXICO,7,0,0,241,59.9,,,,,,50.4,,,67.6,0,0,0,17,0,1,0,4,0
Caleb Marra,128271,TE,NEW MEXICO,1,0,0,241,,,,,,,59.9,,,62.6,0,0,0,0,0,2,0,0,0
Cody Moon,128273,ED,NEW MEXICO,12,0,0,241,59.7,,,,,,59.1,,,73.0,2,0,0,40,29,2,0,26,0
Elijah Queen,128276,TE,NEW MEXICO,3,0,0,241,,,,,,,48.8,,,72.1,0,0,0,0,0,11,0,0,0
Syaire Riley,128277,ED,NEW MEXICO,8,1,0,241,59.8,,,,,,89.8,,,33.3,0,1,0,28,1,24,14,8,1
Jake Saltonstall,128278,DI,NEW MEXICO,12,0,0,241,58.2,,71.5,,,,61.6,,,69.1,0,0,37,41,0,0,0,12,0
Bryce Santana,128279,DI,NEW MEXICO,9,0,0,241,58.4,,,,,,60.9,,,72.4,0,0,0,23,0,13,0,11,0
Vincent Santos,128280,T,NEW MEXICO,5,0,0,241,,,61.0,,,,62.1,,,65.7,0,0,10,0,0,0,0,0,0
George Steinkamp,128283,K,NEW MEXICO,12,0,0,241,,56.5,,,82.2,,62.8,,,74.2,0,0,18,0,41,0,0,0,0
Jace Taylor,128284,WR,NEW MEXICO,8,0,0,241,,,,,,,66.2,,,74.2,0,0,0,0,0,4,0,27,0
Connor Witthoft,128287,TE,NEW MEXICO,8,0,0,241,,,,59.9,,,69.9,,,73.1,0,0,0,0,0,44,0,6,0
Jaylon Armstead,128290,HB,S DIEGO ST,8,0,0,284,,,,,,,63.8,,,78.0,1,0,0,0,11,14,28,22,1
Dallas Branch,128292,CB,S DIEGO ST,11,0,0,284,59.7,,,,,,62.8,,,71.4,0,0,0,22,0,0,0,10,0
Darius De Los Reyes,128293,WR,S DIEGO ST,10,0,0,284,,,,,,,61.5,,,72.1,1,0,0,0,43,0,0,5,0
David Delgado,128294,K,S DIEGO ST,13,0,0,284,,,66.8,,,,62.1,,,61.2,0,0,56,0,0,0,0,0,0
Aaron Greene,128299,TE,S DIEGO ST,10,0,0,284,,,72.5,42.3,,,63.3,,,68.8,0,0,42,0,0,34,57,0,0
Jonathan Harrison,128300,T,S DIEGO ST,1,0,0,284,,,60.0,,,,60.0,,,61.0,0,0,1,0,0,0,0,0,0
Vai Kaho,128304,LB,S DIEGO ST,4,0,0,284,60.0,,,,,,61.1,,,68.0,0,0,0,3,5,0,2,3,0
Hunter Kaupiko,128305,ED,NEVADA,2,0,0,239,,,,,,,65.2,,,66.0,0,0,0,0,14,0,0,0,0
Dezjhon Malone,128307,CB,S DIEGO ST,13,0,0,284,59.6,,,,,,65.6,,,73.0,0,0,0,33,1,0,1,18,1
Darrell Masaniai,128308,ED,S DIEGO ST,6,0,0,284,60.0,,,,,,73.5,,,70.0,0,0,0,1,0,19,0,0,0
Isaiah Mcelvane,128309,S,S DIEGO ST,12,0,0,284,,,,,,,67.7,,,62.2,1,1,0,0,44,46,15,65,3
Jay Rudolph,128313,TE,S DIEGO ST,8,0,0,284,,,64.7,,,,69.0,,,66.3,0,0,14,0,0,17,0,0,0
Mekhi Shaw,128315,WR,S DIEGO ST,13,2,0,284,,,,61.8,,,66.9,53.1,,80.7,5,0,0,0,22,20,60,2,4
Jelani Whitmore,128317,CB,S DIEGO ST,1,0,0,284,,,,,,,60.0,,,64.1,0,0,0,0,0,0,0,1,0
Joey Wright,128318,T,S DIEGO ST,10,0,0,284,,,72.4,,,,64.2,,,66.7,0,0,42,0,0,0,0,0,0
Travis Benham,128320,P,S JOSE ST,12,0,0,285,,,66.9,,,,62.9,,63.3,69.2,0,1,58,0,0,0,29,0,0
Jackson Canaan,128321,TE,S JOSE ST,3,0,0,285,,,60.0,,,,61.1,,,65.2,0,0,6,0,1,7,0,0,0
Shamar Garrett,128323,HB,S JOSE ST,11,1,0,285,,,,60.3,,,63.6,62.2,,48.0,0,1,0,0,39,42,47,24,1
Mikale Greer,128324,S,S JOSE ST,3,0,0,285,59.9,,,,,,68.0,,,68.7,0,0,0,1,0,0,0,5,0
Jay Kakiva,128328,DI,S JOSE ST,11,0,0,285,58.3,,75.7,,,,54.4,,,27.8,0,1,47,10,0,0,0,0,0
Dion Leonard,128330,LB,S JOSE ST,11,1,0,285,60.0,,,,,,74.0,,,81.7,0,0,0,1,55,45,0,36,3
Sam Olson,128333,TE,S JOSE ST,5,0,0,285,,,67.5,,,,63.0,,,63.1,0,0,21,0,1,0,0,0,0
Kenyon Reed,128334,CB,S JOSE ST,6,0,0,285,59.5,,,,,,60.3,,,69.4,0,0,0,18,0,0,3,0,0
Zavion Reese,128335,CB,S JOSE ST,1,0,0,285,59.9,,,,,,60.0,,,63.5,0,0,0,1,0,0,0,0,0
Soane Toia,128338,DI,S JOSE ST,9,0,0,285,54.9,,,,,,53.2,,,66.4,0,1,0,21,0,0,0,1,0
Elijah Wood,128340,CB,S JOSE ST,12,0,0,285,60.0,,,,,,63.8,,,78.9,0,0,0,31,28,1,0,39,0
Noah Wright,128342,DI,S JOSE ST,8,0,0,285,58.4,,21.8,,,,40.0,,,64.6,0,0,23,8,0,0,0,0,0
Kaleo Ballungay,128343,TE,UNLV,6,0,0,325,,,60.0,,,,75.4,,,65.8,0,0,9,0,0,18,0,0,0
LeShaun Bell,128344,ED,UNLV,1,0,0,325,60.0,,,,,,60.0,,,62.9,0,0,0,1,0,0,0,0,0
Spencer Briggs,128345,HB,UNLV,8,0,0,325,,,,59.9,,,81.9,,,70.1,0,0,0,0,0,7,0,29,0
Tanner Brown,128347,K,OKLA STATE,12,0,0,262,,92.2,,,79.5,,62.3,,,70.6,0,0,65,0,19,0,0,0,0
Charlton Butt,128349,P,UNLV,12,0,0,325,,,66.6,,,,62.1,,,61.1,0,0,53,0,0,0,0,0,0
Jalen Dixon,128351,DI,UNLV,12,0,0,325,58.8,,60.0,,,,62.0,,,71.9,0,0,1,24,0,26,61,4,0
Dylan Downing,128352,HB,PURDUE,9,2,0,273,,,,59.9,,,63.2,,,78.0,1,0,0,0,17,24,31,35,2
Zyell Griffin,128355,WR,UNLV,1,0,0,325,,,,,,,60.0,,,62.9,0,0,0,0,0,0,1,0,0
Devynn Holly,128357,CB,UNLV,12,1,0,325,,,,,,,69.7,,,81.7,0,0,0,0,48,54,0,34,1
Ricky Johnson,128360,CB,UNLV,4,0,0,325,59.6,,,,,,60.5,,,67.6,0,0,0,12,0,0,1,0,0
Alex Lines,128361,TE,ARIZONA,4,0,0,109,,,67.2,,,,62.7,,,63.5,0,0,20,0,0,2,0,0,0
Alani Makihele,128362,G,UNLV,9,0,0,325,,,74.6,,,,65.1,,,70.9,0,0,41,0,0,0,0,0,0
Waisale Muavesi,128364,DI,UNLV,12,0,0,325,57.2,,75.1,,,,60.3,,,74.3,0,0,52,35,0,0,0,1,0
